relative_path,extension,b0001_size_bytes,base_size_bytes,b0001_sha256,base_sha256,exists_in_b0001,exists_in_base,same_sha_if_both_exist,runtime_role,required_by,classification,action
hourly_grid_h2/audit_stage89q_pmax_subset_screen.py,py,15590,,27ac2b463e36d87f9ee35044c10052854a0604baa4a725e94d2a32d628cecadc,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/audit_stage89q_s4_grid_aware_recoverability.py,py,16567,,fe70949c19b2fba089e3474c9532b742c50ca7d9d78666ba793ab19faef6f4de,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/build_hourly_grid_hosting_h2.m,m,2682,,d7279b075ad32bf6ab3add53a7aeb1cf63a9d9e2ef31710fa6d7f913daf148df,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/build_hourly_lindistflow_h2.m,m,2980,,19c6547bef874e4581980cd14330110a7915ed5a588427fb7c7a96fb34f31173,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/build_integrated_hourly_stage_model_h2.m,m,5459,5459,c4e93202ae28eed55ece3b37015714f068c85bdab0f85abea281c341fe7f9e33,c4e93202ae28eed55ece3b37015714f068c85bdab0f85abea281c341fe7f9e33,YES,YES,YES,build_stage_model_h2,hourly model builder,build_stage_model_h2,RETAIN_OR_COPY_GENERIC_SOURCE
hourly_grid_h2/build_integrated_hourly_stage_model_hourly_htt_v1_h2.m,m,9047,9047,06375232f352ef8da038321703eca4a44ca20ddb5f5c3a46a8d4c79306718f77,06375232f352ef8da038321703eca4a44ca20ddb5f5c3a46a8d4c79306718f77,YES,YES,YES,build_integrated_hourly_stage_model_h2,hourly model builder,build_integrated_hourly_stage_model_h2,RETAIN_OR_COPY_GENERIC_SOURCE
hourly_grid_h2/build_integrated_hourly_stage_model_v1_h2.m,m,8674,8674,e2fe58565af008b692298d85eb4fa1f85e3db5847fa53fa316ee104861477aa6,e2fe58565af008b692298d85eb4fa1f85e3db5847fa53fa316ee104861477aa6,YES,YES,YES,hourly model builder,hourly model builder,hourly model builder,RETAIN_OR_COPY_GENERIC_SOURCE
hourly_grid_h2/evaluate_hourly_grid_constraints_h2.m,m,1507,1507,90d910b67048e26b5f5955ec0b5258e0137d327dfc8207f9300a99f60eadf758,90d910b67048e26b5f5955ec0b5258e0137d327dfc8207f9300a99f60eadf758,YES,YES,YES,diagnostics,optional QA,diagnostics,NOT_REQUIRED_FOR_TRAINING_RUNTIME
hourly_grid_h2/finalize_stage81_short_training_h2.m,m,5210,,c87dfc98769bb329979654367f2b5f3ccea519d3e5456427d14089081419b6bf,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/finalize_stage85o_economic_calibration_fresh_short_pilot.py,py,24547,,168dcde04c6ebc915645703a1dd1cb6f0d7a945bf884eb16bf4e544ee94d578a,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/finalize_stage85p_shortage150_fresh_short_pilot.py,py,24016,,240c0ee5c96d2273b8492a8a28c5009abb7bf75d48bcbc2716329fcb49b15da9,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/launch_stage84_formal.ps1,ps1,2454,,c851e5ce35db286379a30e2e8eec460fd5a9a07421457694a72cf764bcb96f3a,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/launch_stage84b_full_oos.ps1,ps1,2972,,a0b06af399cadbbad8c939d1ab70f1a90c1b2b660f4aed4624d69285689adc73,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/launch_stage85e_training_pilot.ps1,ps1,2704,,d5a1cae9f4f937fd552da18beb852eb1b9160ce8215d02c06b2299e14bddc9de,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/launch_stage85h_hourly_htt_training_pilot.ps1,ps1,3001,,4d0c497ee3706ade83826a56869ecdde78a8caece7e0280bad87c4166006a62a,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/launch_stage85l_dro_hourly_demand_htt_fragmentation.ps1,ps1,3555,,24024d393eb4ed02b98c20dc429eef718415d16bfc1674b37e7fe8da0ea9514d,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/launch_stage85o_economic_calibration_fresh_short_pilot.ps1,ps1,2247,,8e46dcd3f87d74d7cd0fa292b65788b21c4e95b30d36296efc4c465b2d3eea47,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/load_hourly_grid_data_h2.m,m,4804,4663,a3e02ffdbee71f089b5417083693ab145a88fdbb2fcb167af13ca842d02e8c63,e03ae68bdbd8e6bc604eec109557faba579a9bd24af677a66ab83153dff22e00,YES,YES,NO,load_data_h2_near,load_data_h2_near,load_data_h2_near,RETAIN_OR_COPY_GENERIC_SOURCE
hourly_grid_h2/map_normal_demand_48h_h2.m,m,3669,3669,b8c47e0b2ea6706b5fb90904db90996396d4d59b14e6f244dd733a156cf958a4,b8c47e0b2ea6706b5fb90904db90996396d4d59b14e6f244dd733a156cf958a4,YES,YES,YES,update_integrated_hourly_stage_model_hourly_htt_v1_h2,first forward,update_integrated_hourly_stage_model_hourly_htt_v1_h2,COPY_FROM_B0001_ACTIVE_GENERIC_SOURCE
hourly_grid_h2/map_site_to_electrical_bus_h2.m,m,385,385,a9c385ab37d997264db0446217013ce5e1f6f2be414365e68ef229a2d8e4c102,a9c385ab37d997264db0446217013ce5e1f6f2be414365e68ef229a2d8e4c102,YES,YES,YES,load_hourly_grid_data_h2,load_hourly_grid_data_h2,load_hourly_grid_data_h2,RETAIN_OR_COPY_GENERIC_SOURCE
hourly_grid_h2/monitor_stage84_formal.ps1,ps1,2014,,a63100d275dc6089dcb1dfd5b295bf50c5dd6a2e8134baf808ccf1b1d2343aaa,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/orchestrate_stage85h_hourly_htt_training_pilot.ps1,ps1,4343,,d0624d2dfa764165d4a40c8c2e7b89699c1ea56efc1523ac0e4b9dec2404c1c8,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/orchestrate_stage85l_dro_hourly_demand_htt_fragmentation.ps1,ps1,4416,,098390b7d4aa2c4094aaa22bd00d5c0f745f9364faa75df81baadeeaaeb886bb,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/orchestrate_stage85o_economic_calibration_fresh_short_pilot.ps1,ps1,2778,,c7f65b50a2719e626a5a5a7a1ed577aef022d02d928aabb1dee1b777cadae507,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/orchestrate_stage85p_shortage150_fresh_short_pilot.ps1,ps1,2728,,f8ce7fc76e61cccdb6548c6720360e9c19e10bcc2e6d6cbb6e16ebeaedbcee79,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/orchestrate_stage85r_dro_p150_p200_5h_10k.ps1,ps1,3947,,3c965e98f312263c644a2dc8a5e10b205bb017ad6e60717566318cd2008812bf,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/orchestrate_stage85yf_early_commitment_isolation.ps1,ps1,1868,,4e3b89e6c33322836fb91028f73050f446cd812529ebe068fc0f898a3b333e2b,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/orchestrate_stage85yi_a3a4_terminal_level_intervention.ps1,ps1,1820,,545dca1ef71b5433d7d024645c8ebda746156ce6544d8167375c5fad10791f23,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/recover_stage85o_run002_finalization.ps1,ps1,1193,,043cb7f2a887a933b90531fe4df11ae23ef811102d88b50c4dcb238d27c529c1,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/recover_stage85r_run001_after_p150_exit.ps1,ps1,7115,,3f52f5e3e328c3a1dee0150a390b94dff16a79baa576f5869a16ce6e4941b1fa,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/recover_stage85r_run003_finalization.ps1,ps1,4936,,16a4e25007c6083cb94825e330929bd9b04a5e532805af57d9af2df7d83665c6,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/run_stage79_hourly_grid_smoke_h2.m,m,13499,,55f862ccba0229fd55e8b23c68a3d6419473b14626dc6f1730a36d939241ccc0,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/run_stage80_voltage_range_smoke_h2.m,m,16505,,7d7a70afd8ece66debbfd80e72a9c038185943edc109ea7c2ed4664c58db9306,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/run_stage81_short_training_h2.m,m,23440,,fbfe3dfe3a57e7ef61e25869681ead6f85ef9a369d8396f8b4fe2a4798410fe3,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/run_stage82_terminal_semantics_smoke_h2.m,m,13887,,481a83026aef9a2c4679c9f09af71d5f76de3250b6a9e9b7df9f7f8a28137d87,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/run_stage83_unit_powerflow_audit_h2.m,m,26306,,f98b0fbf6ebc71af1c302598b7bfc523e59769042e71ce58d60c368b6ef639ba,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/run_stage84_formal_training_oos_h2.m,m,25497,,0d924b43f68eaca5216c2c4ad32c2086fbbf203492fcef0d3ec5dd71024a57a6,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/run_stage84a_oos_schema_smoke_h2.m,m,15494,,0e84012361392e5e0aa728bfc16cbdf2ffa7a20e2925095603fd19737b214102,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/run_stage84b_full_oos_analysis_h2.m,m,8758,,ed6e8a0a0c9fe29d247b9da0c8eab513b7f0d8982d1438dd24670fcba8477bcc,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/run_stage84b_preflight_h2.m,m,6011,,9e87dbe353612e99124b7bc63c37e784fd1b38b46b230b93e864f39f6a7e5e2d,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/run_stage85b_hourly_h2_smoke_h2.m,m,27686,,622f1923adbe5e10ec32899fb19ddc7b5f44a50ebbfc215ec1c93f9a3022e1d9,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/run_stage85c_representative_path_smoke_h2.m,m,39141,,00dbf39033479dea0ce506ea47ba3c19e1e5f808da02e8d07301440363f958bc,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/run_stage85d_batch_stress_h2.m,m,37415,,697e6393a3af9a81b53e72d095fa5af697e56e05740ab1310dc8360118052a33,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/run_stage85e_training_pilot_h2.m,m,34907,,17307a8af8c012336941fce4d9251681b4ac739b8e07cdfb6c28c614f6469c40,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/run_stage85f_htt_cost_audit.py,py,19572,,f5d934c452e6eed4fd6962cf8602364d2aa66f5dcd1f97b6601df591d6560b5c,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/run_stage85g_hourly_htt_smoke_h2.m,m,24366,,efc81f9c9ed5099bf86d5b5b9936571f68e0d497684a0b9820949c25e733f62e,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/run_stage85h_a_checkpoint_reload_audit_h2.m,m,6457,,922b38fdbbede0a5595c66933ff2438835746671af36d37cfe924d3bf2ca351f,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/run_stage85h_b_finalization_recovery_h2.m,m,24955,,45adf18b899dd1b4837012ad52258b03c97396ab805adf76d6aa408e00edd17c,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/run_stage85h_hourly_htt_training_pilot_h2.m,m,48926,,de140d30c2c0dc7c9b0967a2626ad46530d81b14fec97e13560dce7b036b5774,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/run_stage85i_hourly_demand_remap_h2.m,m,13887,,080b54b9a916a471936ecad024825d516b291b327217d2880cbdfd074d6c94c0,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/run_stage85j_hourly_demand_source_audit.py,py,13156,,0369cb9c7b2077ef8cc63ccbd50b39c3390110a5298827d051647c6eee3a474b,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/run_stage85k_original_hourly_demand_integration_h2.m,m,16695,,f9099f35e030c53ae50a579aff6f574fe83cfdb287a1eb72632bab3fcd317bc2,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/run_stage85l_a_finalization_recovery_h2.m,m,26898,,8cc71e4de511767a8bd01fd9fe724e282d954a538b414c09d66eeabcd2f78371,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/run_stage85l_checkpoint_reload_audit_h2.m,m,4415,,3f867364aa466ec53f2dd3eb2355b2edd710769521bc532f92f48e83d5dadff8,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/run_stage85l_dro_hourly_demand_htt_fragmentation_h2.m,m,37801,,f2a3b73ff97fbd5ee0bd357f954bad97e9fcd0d4416db63133cae7aae9b44574,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/run_stage85n_economic_calibration_diagnostic_h2.m,m,22188,,9550a98803d16458fab14801a0e6816898eaff15607ea9d70a7a4f58f9ad1918,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/run_stage85o_economic_calibration_fresh_short_pilot_h2.m,m,22551,,46afd32101337a873f3008c99b26be33a56992c85503e0d3cee0deee95fc3361,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/run_stage85p_shortage150_fresh_short_pilot_h2.m,m,22976,,46b9f0118a67e73736cfbc60baa11728fe72080ff4808c2b0a989172527b5037,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/run_stage85q_p150_fragmentation_mechanism.py,py,27390,,73b479ac134a40ea558ba903fcbb0052f17d723e1a2fa7bc9a536c1f4d3d5670,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/run_stage85r_dro_p150_p200_5h_10k_h2.m,m,33642,,fc342a2095c5bffc5490e61ebfbceb40a97c181088c6f9eb6decc03ba3219bcb,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/run_stage85y_terminal_loh_wait_and_see_smoke_h2.m,m,20942,,2ec3f72675fbd3eecbc454616f3f70d4f1ecbcee38181177afaf46b96301f5c0,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/run_stage85yf_early_commitment_isolation_h2.m,m,21935,,c08a930f88d06c412f7cb0152b121c01966bdc78782879b4fb665af13bbe3d94,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/run_stage85yi_a3a4_terminal_level_intervention_h2.m,m,20607,,ad9aaee1d4e51efee6b1f2ab783913bc267443ba9790f3ea55fe842f95b45723,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/stage84_lightweight_diagnostic_h2.m,m,4109,,459bcb434c1c0d4ccfe2b1e9726b164f90be0c8f1accd64996245211d4cf86eb,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/stage84_timed_oos_h2.m,m,9710,,7eec716dff9915766866a65a871031f343247839c4322d98d41456569eac070a,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/stage84b_full_oos_method_h2.m,m,20690,,bd26e6b3c3159d4f84a2a4b390a70919067797aa19f20b9bbbf9ecb46cb45c50,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/stage84c_deep_analysis.py,py,71035,,c889a1763c1fa17b84e20e3d015edf77abf37190e97a17b57b36dace9003827a,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/stage84c_extract_hourly_grid_h2.m,m,9603,,4ebb58d756caf3d06024882bbf08a479db8f9e4f4726827a5f640bba220af294,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/stage84d_common_path_figures.py,py,53181,,3f5ee405a8136440b92fdb48d76ffb7cafd6d8b32b6f3a016ecf443184acade3,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/stage84e_f1_final_spatial_figure.py,py,39732,,dacb0c151e14487a282e2bdcae1b4223497fc84a8850b66bb325b06d2696c7b4,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/stage84e_f1b_integrated_layout.py,py,27021,,97830c0316bd5ec08ed83b563b8fb56a3649fa9d05babbf5782c700d86daddbd,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/stage84e_f1c_lfw0_audit.py,py,23333,,bf41d5ad3a2c57fa7f74ed2d523f5755c7802c3444d2e8d0e8925a9eddf64906,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/stage84e_path9_paper_figures.py,py,46156,,c1ea13e4a99182726a618df6c9453d88c7beafe99f2da17572165d145fdb3d8a,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/stage84e_plot_spatial_figure_generic.py,py,31414,,9a3a45083c5ef3d26ff54c32eb0014c346cf9f10c568461c5eaea4acf6286987,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/stage85a_hourly_h2_model_audit.py,py,28051,,492058f4b6b72d3351c041582213566229292683dee4ed72898e3f0ce6e84dc8,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/stage85s_p200_representative_path_figures.py,py,32588,,2e8e92cf5d92d3b2e993c580f112e445a47423371efdfc3ca8425d5be2397805,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/stage85sa_p200_paper_figures.py,py,56198,,1b879e85d6ce5ab233d68843197a2426a540c0dae5b7254f203d3bd056dc16ff,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/stage85t_p200_multipath_figure_batch.py,py,34140,,cc7899d7685f078f02aa47f8df837a5f6f33f2937e65af1d978b4674a1939bff,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/stage85t_p200_path_manifest.csv,csv,1533,,d57ceb8c9dea993a9ddaf2af205c06105e5691ebf97da948c7bd43bc41a971e8,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/stage85u_p200_early_termination_figures.py,py,44788,,8a67e8e8b1402dd6af1071306359e4d2959bc6496b2cab27226af57365d32432,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/stage85ua_p200_early_reserve_motivation_audit.py,py,53779,,7efdb4b3d1e65e07cdf4d11047ac65a987551d3536e4d3657839879e2541bfe5,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/stage85uc_p200_wait_and_see_audit.py,py,45813,,480d2ab03bbb83cba880259384a9a05c2374c7b2487ee648a9b481247fc13856,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/stage85ud_p200_wait_and_see_effect_size_audit.py,py,47698,,3cf64d8fe927c45d83a968bc1340fff1bae57acf271ca7733e3aa474c66a1bd5,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/stage85v_initial_risk_loc_geometry_diagnostic.py,py,52671,,1a9b0ac4e629b5fd7f627a516775b693bf1f66a64df36122638834b5ab1405c1,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/stage85y_terminal_loh_wait_and_see_smoke.py,py,48972,,96a752d25eaef05620da1b9753e076f7ff2e8d25f4b86b1da968c1d90d2243ba,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/stage85yd_b_vs_siddig_song_wait_diagnostic.py,py,30874,,6706ea5060f769e1cdd272d94132a1ae5661d2c62de4be44ccade56e0d3ba413,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/stage85ye_b_stage1_marginal_economic_diagnostic.py,py,28691,,bfc611332a0350215f30abda672c0166fc8759f209e6a87f8686df5a4abcd8f2,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/stage85yf_early_commitment_isolation.py,py,36152,,c3b7320e0a0251067e6ec26c295cb4ea0417d11223c6ac84a623726a54bad220,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/stage85yi_a3a4_terminal_level_intervention.py,py,28258,,b68e0e8351cfac47d81ba1408d84727e20158b0879bc6009f2ad96d7ccf7c1b8,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/stage87a_preview_w_geometry_candidate.py,py,20513,,db064e8914241ac25f98d21a0dd8a38906998954fe97498d6b83f4faebad4be5,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/stage87b_w_kernel_geometry_abc_integration.py,py,32333,,0d29e09610130b9a91cd5027d494c0abd58822aee4c96fd3adfe97448feb9a63,,YES,NO,N/A,HISTORICAL_RESULT,not read by formal training chain,NOT_REQUIRED_FOR_RUNTIME,DO_NOT_COPY
hourly_grid_h2/update_integrated_hourly_stage_model_h2.m,m,1235,1235,6448809d5efaf7c030020600ee09fdfa5427632ec1b5faedf388d98427445eac,6448809d5efaf7c030020600ee09fdfa5427632ec1b5faedf388d98427445eac,YES,YES,YES,update_rhs_h2,hourly model update,update_rhs_h2,RETAIN_OR_COPY_GENERIC_SOURCE
