path_id,final_gap_kg,other_site_surplus_at_minus16h_kg,deficit_at_minus16h_kg,remaining_fleet_spare_proxy_minus16h_kg,realized_helpful_HTT_minus16h_kg,realized_total_HTT_minus16h_kg,any_saved_OD_flow_minus16h,fleet_capacity_binding_fraction_minus16h,enough_other_inventory_minus16h,other_site_surplus_at_minus8h_kg,deficit_at_minus8h_kg,remaining_fleet_spare_proxy_minus8h_kg,realized_helpful_HTT_minus8h_kg,realized_total_HTT_minus8h_kg,any_saved_OD_flow_minus8h,fleet_capacity_binding_fraction_minus8h,enough_other_inventory_minus8h,other_site_surplus_at_minus4h_kg,deficit_at_minus4h_kg,remaining_fleet_spare_proxy_minus4h_kg,realized_helpful_HTT_minus4h_kg,realized_total_HTT_minus4h_kg,any_saved_OD_flow_minus4h,fleet_capacity_binding_fraction_minus4h,enough_other_inventory_minus4h,diagnosis,road_accessibility_evidence,od_specific_capacity_evidence
3005,1.90657825861,31.9769336444,6.36997404541,2355.2,0,0,False,0,True,21.4897410335,17.5888473662,1139.80952381,0,0,False,0,True,36.8131145068,0,569.904761905,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
3013,0.995805813222,59.9930295069,84.2120506034,1866.8473684,18.4047702398,72.3526315953,True,0,False,69.3679290074,12.4778782415,788.792613469,0,38.6359579599,True,0,True,98.4705666817,7.70289554067,412.385168108,0,1.32911760622,True,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
3070,36.0848976031,6.40973723322,128.136788795,1849.01138468,0.969421797558,52.702901035,True,0,False,0,67.626140442,805.653336562,0,35.4895205809,True,0,False,33.2372820928,46.9783609449,420.571428571,0,0,False,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
3129,0.756700350426,22.0531210789,87.807508948,1739.5128788,13.5928275828,15.9156926278,True,0,False,42.0023461968,4.68995060054,913.579629194,0.70608509155,0.70608509155,True,0,True,30.8439850006,0.0437315192729,456.436772051,0.70608509155,0.70608509155,True,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
3136,15.8505697536,41.942415194,21.6322897209,2383.58254727,0,1.48411940164,True,0,True,88.5528288369,3.51363150142,1174.89683298,0,1.48411940164,True,0,True,68.0335814909,8.22672132671,588.19047619,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
3160,6.51932240261,35.4656703569,50.9252572823,2033.07560867,10.0173319628,47.8386770427,True,0,False,75.4305203602,9.78103542319,1038.7185559,0,3.56715838819,True,0,True,98.7604865789,4.4983812667,521.142857143,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
3245,36.8147946731,34.9270751714,48.8544224273,2450.28571429,0,0,False,0,False,67.7211837051,6.77945909854,1170.28571429,0,0,False,0,True,51.8480569693,17.0887119875,585.142857143,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
3247,30.5801659156,0,126.254453466,1523.95033671,11.4611298674,53.4972823367,True,0,False,9.56224723843,54.7076288417,611.815831444,2.60641405554,22.0889304604,True,0,False,26.4387747747,34.6563174887,297.469864548,0,19.4825164049,True,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
3272,0.839614650289,0,134.92625629,1751.15589416,18.9460518577,40.8441058352,True,0,False,22.0531210789,87.807508948,712.482519571,18.9460518577,18.9460518577,True,0,False,21.2451287674,29.483434653,365.714285714,0,0,False,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
3428,9.36363150142,58.0668036119,18.9756122071,2355.2,0,0,False,0,True,41.942415194,24.5572897209,1139.80952381,0,0,False,0,True,62.178373086,11.8810267735,569.904761905,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
3447,15.8467839716,52.1839972085,104.739180349,1576.29775488,28.291212651,60.2736736951,True,0,False,78.0213037267,69.9494927978,739.710950503,28.291212651,55.7176209253,True,0,True,62.9435251075,32.6034626752,370.28787744,0,27.4264082743,True,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
3495,2.93628234566,34.1815333316,127.572422849,1912.54766692,61.4939769935,97.0523330846,True,0,False,83.424181704,62.1471368689,900.17073024,40.2157584792,43.3721269029,True,0,True,91.0882933122,15.9261868873,464.223919302,7.5475092696,7.5475092696,True,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
3503,2.00200434402,0,134.92625629,1806.22498814,8.43763596101,49.7750118628,True,0,False,10.7303076415,76.4846955106,723.644677664,7.7838937641,7.7838937641,True,0,False,22.6701234548,29.917306355,365.714285714,0,0,False,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
3507,4.0152308042e-05,31.9769336444,6.36997404541,2308.75698537,0,1.03349081966,True,0,True,16.5562502138,25.3303565466,1150.47619048,0,0,False,0,False,25.0111617935,0,575.238095238,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
3527,6.20203467972,59.9930295069,84.2120506034,2026.38755745,18.4047702398,50.2600616008,True,0,False,69.0477524012,12.1577016354,1020.95238095,0,0,False,0,True,88.6015048991,4.1810935438,510.476190476,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
3548,3.01129423983,0,214.081853424,1475.71631346,26.2142941598,67.5979722588,True,0,False,15.0908374888,109.052690912,635.105577826,26.2142941598,41.4658507454,True,0,False,30.6908374888,65.8852598685,296.81986354,26.2142941598,41.4658507454,True,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
3557,0.972206563964,47.0001560606,119.630459263,1990.43109268,35.1399137611,38.3689073189,True,0,False,72.8116522358,76.2700870168,853.192619782,35.1399137611,38.2359516469,True,0,False,75.3848452273,18.7832800084,439.60321227,6.11107344439,6.11107344439,True,0,True,有库存但出现得太晚,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
3660,15.2136315014,58.0668036119,18.9756122071,2274.98003122,0,4.94377830058,True,0,True,38.042415194,33.3322897209,1125.58535135,0,3.55750579161,True,0,True,48.4412138363,14.8060267735,561.01392278,0,3.55750579161,True,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
3702,15.5674525035,12.9558592197,97.5873145662,1939.31957261,1.98881851304,17.8613797706,True,0,False,31.9428259518,51.2859391349,919.746486362,0,15.8725612575,True,0,False,54.3589079353,19.8169595286,467.80952381,0,0,False,0,True,有库存但出现得太晚,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
3758,9.43088414149,35.4656703569,50.9252572823,1997.71736096,2.0245325538,31.9969247543,True,0,False,75.5209878933,9.87150295629,956.952380952,0,0,False,0,True,74.8087957238,5.70169041161,478.476190476,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
3762,11.7110084637,0,132.654586925,2052.71270078,0,28.2015849332,True,0,False,0,51.545515063,1026.39333561,0,15.8923786768,True,0,False,3.24503460306,20.9129292908,510.209623952,0,10.9332331906,True,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
3813,5.51726025871,56.2011975611,98.6705604797,2013.05516988,49.2145674819,63.5924491664,True,0,False,52.1857286185,34.0280974678,1012.20193181,8.75044914237,8.75044914237,True,0,True,65.4568063446,25.5946318036,504.336501401,6.13968907502,6.13968907502,True,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
3959,3.61453367311,12.0877222214,165.452581576,1651.1785407,41.6297305309,85.9643164468,True,0,False,24.2938240583,108.486814992,627.275536302,30.5772813184,49.295892269,True,0,False,16.5222364164,40.6552273496,338.285714286,0,0,False,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
3989,54.8420213673,118.196541414,46.7694305905,1717.4164158,0,33.4407270596,True,0,True,108.852082699,57.1314112962,737.439775756,0,25.9887956725,True,0,True,141.856209067,67.8672861611,381.714285714,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
4012,0.972194649057,31.9769336444,6.36997404541,2365.86666667,0,0,False,0,True,21.4897410335,23.4388473662,1176.38095238,0,0,False,0,False,47.4974981164,0,588.19047619,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
4059,7.17136443272,47.0001560606,119.630459263,2006.97915058,47.4099949637,61.7446589414,True,0,False,68.9281259781,76.2700870168,856.198198201,47.4099949637,61.7446589414,True,0,False,67.1481292696,18.2776759764,458.971428571,0,0,False,0,True,有库存但出现得太晚,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
4070,4.0152308042e-05,31.9769336444,3.44497404541,2308.08149021,0,1.70898598414,True,0,True,15.8807550494,22.84515855,1150.47619048,0,0,False,0,False,27.260666629,0,575.238095238,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
4102,3.29274408069,123.818787307,0,2262.18082266,0,30.8477487703,True,0,True,102.112721375,0,1042.5236798,0,30.8477487703,True,0,True,157.953318164,1.95553519926,528.961874361,0,7.72383992513,True,0,True,mixed / unresolved,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
4106,12.4861261654,11.0271350628,161.591815972,1671.76423374,19.6676140341,47.0929091133,True,0,False,32.7996281323,114.19244062,714.03727478,17.3912966486,17.3912966486,True,0,False,29.4555364526,53.2720850682,365.714285714,0,0,False,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
4114,26.2478180955,6.40973723322,128.136788795,2138.02253414,6.19926175956,55.0441325301,True,0,False,12.108921047,64.6641041874,1003.04314103,6.19926175956,52.6520970654,True,0,False,49.3593115455,48.0294330961,522.761295878,0,5.08632316937,True,0,True,有库存但出现得太晚,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
4120,10.4544590985,38.2635133489,36.8147946731,2380.8,0,0,False,0,True,25.8697424794,46.1270897353,1184.91428571,0,0,False,0,False,41.0582046648,14.635442821,592.457142857,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
4209,0.391913476787,67.9768671092,15.8247072385,1932.63590227,30.6056696177,157.421240585,True,0,True,132.789611456,20.0104575159,916.475499861,16.31139569,61.8102144248,True,0,True,138.459351661,3.41194621769,451.34978983,0,37.793067313,True,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
4321,30.5801659156,7.72329666066,179.473816058,1359.61351591,15.8685073403,71.5483888562,True,0,False,0,57.6404147651,620.301580089,0.345210679653,13.6031818158,True,0,False,14.6030017461,34.6563174887,316.952380952,0,0,False,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
4326,2.9495950149,36.3569337447,43.6977798048,1973.45500564,11.5282543129,69.0592800741,True,0,False,83.5006173759,21.6695950149,890.874695167,0,27.0681619754,True,0,True,134.200617376,12.3095950149,439.612664559,0,19.3587640127,True,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
4395,53.4564112962,20.8132632084,154.07056048,2016.51513595,17.750307459,52.208673578,True,0,False,47.0001560606,119.630459263,865.734183565,17.750307459,52.208673578,True,0,False,53.1860131384,67.0488852965,432.132967497,0,26.8384610748,True,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
4406,50.4560141698,6.40973723322,128.136788795,2149.77316746,0,64.9315944492,True,0,False,9.71688558237,62.2720687227,981.925548408,0,64.9315944492,True,0,False,39.4779934307,38.1481149813,478.095670164,0,45.3329012649,True,0,True,有库存但出现得太晚,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
4434,30.5030123166,6.40973723322,128.136788795,1790.42151967,0,59.1784803295,True,0,False,48.1058223837,55.1649395924,836.951789537,0,4.19106760549,True,0,False,81.8357889959,35.0098446148,420.571428571,0,0,False,0,True,有库存但出现得太晚,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
4483,9.34924750392,0,204.312990933,1537.71127829,6.78691277348,48.2696740903,True,0,False,9.08696138101,93.2799523143,692.326520518,6.78691277348,26.9115747206,True,0,False,18.5305803442,42.6635712775,359.064723845,0.554323773591,0.554323773591,True,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
4500,20.5625237521,0,134.92625629,2012.38001559,8.93480624133,35.6199844053,True,0,False,22.0531210789,87.807508948,973.706641001,8.93480624133,13.7219304278,True,0,False,36.1003260478,47.9696523271,479.992355287,8.93480624133,13.7219304278,True,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
4569,1.17205466003,123.818787307,0,2238.70151208,0,28.7270593497,True,0,True,93.3377213752,0,1031.84436922,0,28.7270593497,True,0,True,147.222782965,0,501.558654936,0,28.7270593497,True,0,True,mixed / unresolved,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
4665,15.5124210239,12.9558592197,97.5873145662,1974.24594559,12.0061504758,46.9350067903,True,0,False,31.9428259518,51.2859391349,954.672859342,10.0173319628,44.9461882773,True,0,False,57.2288287046,22.6868802979,491.201378102,0,8.60814570787,True,0,True,有库存但出现得太晚,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
4787,20.2997071872,7.3673852167,59.9225683571,1890.6444629,6.19926175956,58.6126799531,True,0,False,47.7340847197,19.1801959977,832.122167387,0,27.3064040417,True,0,True,87.5241305474,25.0926214502,423.131743598,0,6.58254211663,True,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
4789,10.6442275874,59.9930295069,84.2120506034,1601.64770632,26.4296702036,73.3237222555,True,0,False,62.2033729246,0,698.226805436,0,33.2017659928,True,0,True,115.800431324,19.7194380246,365.714285714,0,0,False,0,True,mixed / unresolved,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
4852,3.04967570182,22.4273273702,97.8605777296,2008.38288058,32.3076896925,65.2171194213,True,0,False,30.7487732528,45.555029543,969.534371453,17.8941999754,17.8941999754,True,0,False,13.8222751408,27.4927109714,493.714285714,0,0,False,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
4863,4.0152308685e-05,32.2992385865,0.62254457604,2274.91591151,0,2.87456468029,True,0,True,14.7151763532,19.7595482745,1118.47619048,0,0,False,0,False,29.2398223443,0,559.238095238,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
4869,3.2984576866,57.6435291412,81.8625502378,2051.65652645,22.5400865593,37.7910925966,True,0,False,71.717429373,14.8273786072,993.134230934,6.48481668518,6.48481668518,True,0,True,77.0587254417,0.331054300665,499.80952381,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
4961,1.15217517173,56.0174917488,40.6628077555,2015.78095907,22.0239450424,56.5999933064,True,0,True,82.3702511163,6.38857305364,976.261008689,4.18057320041,23.3580389304,True,0,True,80.670813811,0.628315288893,480.63205808,0,19.17746573,True,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
4985,15.3810917635,59.9930295069,84.2120506034,1965.71893736,22.6713905033,75.8810626447,True,0,False,95.1021370879,38.2120863221,983.793388947,3.07269731896,10.9494681955,True,0,True,115.223973342,24.4563022007,497.371428571,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
5052,9.36363150142,58.0668036119,18.9756122071,2348.4952381,0,0,False,0,True,41.942415194,24.5572897209,1139.80952381,0,0,False,0,True,62.178373086,11.8810267735,569.904761905,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
5172,5.6691963695,90.9471038056,13.2964667241,1997.85774375,23.4113597574,36.1232086269,True,0,True,104.071858069,15.8180232087,944.563751313,23.4113597574,33.7219629732,True,0,True,93.1984506817,31.0553176118,465.731497385,23.4113597574,23.4113597574,True,0,True,mixed / unresolved,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
5230,11.0304299414,36.3569337447,40.7727798048,2266.37130521,3.58591916092,56.5239328833,True,0,False,25.8697202736,51.9916322654,1042.44749569,3.58591916092,56.5239328833,True,0,False,44.5363561871,16.7732065891,548.752909838,0,0.732804448073,True,0,True,有库存但出现得太晚,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
5247,0.738330085795,0,165.407322222,1846.02745222,34.1693811275,73.9725477815,True,0,False,13.307158346,97.6054087054,814.183082997,30.1905169383,45.2454884318,True,0,False,15.538518025,39.7767683844,423.563443874,0,6.15084184036,True,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
5254,17.5888473662,85.0999655297,0,2426.20952381,0,0,False,0,True,31.9769336444,6.36997404541,1202.28571429,0,0,False,0,True,19.4530950708,30.3453150123,601.142857143,0,0,False,0,False,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
5255,4.58871544448,1.20722123258,145.546242329,1631.22330674,36.2727637712,57.157645637,True,0,False,51.0611823212,75.2802034177,688.0725527,31.1655425386,31.1655425386,True,0,False,58.8956397826,23.0546608791,359.619047619,0,0,False,0,True,有库存但出现得太晚,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
5273,2.15903897035,77.8397184375,23.4741063066,1913.14357798,0,22.7040410676,True,0,True,133.134683993,0,913.290784121,0,0.994930164503,True,0,True,112.929490865,0,457.142857143,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
5295,19.1527115184,67.7211837051,6.77945909854,2313.42183265,17.9391773755,39.6448340198,True,0,True,38.2635133489,33.8897946731,1059.32659455,17.9391773755,39.6448340198,True,0,True,50.463306473,23.8213362938,547.822743005,0,1.66297128065,True,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
5304,0.718186107815,8.22482581855,4.12162888354,2182.50259167,2.86663808686,28.5450273761,True,0,True,0,23.4528689967,993.016877386,2.86663808686,28.5450273761,True,0,False,40.7527503447,10.3205577516,510.780952381,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
5330,31.2152756208,13.2344002338,184.984919631,1218.5997087,42.9025899887,110.162196062,True,0,False,3.57101527171,94.2124628067,605.784277767,20.3475323644,28.1204841377,True,0,False,13.4832969518,48.384311176,312.852960132,4.09942082027,4.09942082027,True,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
5353,38.0389275849,12.0877222214,165.452581576,2068.51384423,18.623520041,38.0004414834,True,0,False,37.8992183966,122.09220933,933.534451124,18.623520041,35.6084060188,True,0,False,41.1486496789,67.8255586286,481.831852645,0,2.73957592675,True,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
5377,4.0152308042e-05,32.2992385865,0.62254457604,2306.91591151,0,2.87456468029,True,0,True,14.7151763532,19.7595482745,1150.47619048,0,0,False,0,False,29.2398223443,0,575.238095238,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
5443,13.2090305688,60.6712028657,0,2237.21304516,2.52238360192,46.9774310328,True,0,True,8.22482581855,7.04662888354,991.651140396,2.52238360192,46.9774310328,True,0,True,37.230623068,13.7841746296,503.400672601,0,15.9136131131,True,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
5593,0.151701023012,80.1892188031,25.8236066722,1907.37677314,20.9045477691,83.0232268624,True,0,True,144.857384534,9.38270054049,925.394180601,0,18.1486765421,True,0,True,174.088785828,4.73648145922,471.357150144,0,0.41427842788,True,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
5661,10.0805635228,31.9769336444,6.36997404541,2269.11323124,4.65828838763,53.7820068586,True,0,True,21.4897410335,17.5888473662,1045.18942171,4.65828838763,53.7820068586,True,0,True,74.2531498236,16.4671945665,549.485714286,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
5668,56.3948287855,6.40973723322,128.136788795,2008.04491407,11.8586609853,73.783657361,True,0,False,6.80363728629,59.3588204267,899.186733792,8.94541268921,70.8704090649,True,0,False,68.6181705767,67.2882921273,485.028571429,0,0,False,0,True,有库存但出现得太晚,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
5702,1.6996823263,0,201.387990933,1705.69125281,3.83735490843,42.4230328999,True,0,False,0,81.2679909333,785.49405459,3.83735490843,19.0773739816,True,0,False,13.7584622457,34.966453179,399.929107702,2.35660658334,2.35660658334,True,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
5716,0.342063694192,31.9769336444,6.36997404541,2321.06666667,0,0,False,0,True,17.5897410335,28.7038473662,1150.78095238,0,0,False,0,False,32.5910194354,0,575.39047619,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
5744,23.7648919458,6.40973723322,128.136788795,2040.84428791,0,44.9461882773,True,0,False,9.71688558237,62.2720687227,954.672859342,0,44.9461882773,True,0,False,40.0340098747,38.7041314253,493.103807757,0,6.70571605205,True,0,True,有库存但出现得太晚,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
5763,29.4205398235,0,94.5159721332,1525.66394964,0,67.6312884513,True,0,False,19.3818417137,53.2708197777,710.20748806,0,51.6972738449,True,0,False,35.4209125175,57.4488919474,380.952380952,0,0,False,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
5781,1.98663208721,12.9558592197,97.5873145662,1563.85997582,12.1086908251,40.711452751,True,0,False,23.9447337536,21.7164398395,742.999997485,1.00794703344,20.4285739432,True,0,True,63.5423828632,7.42902735924,369.646038255,0,12.0682474591,True,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
5807,5.3222351369,6.40973723322,128.136788795,1974.82512394,8.61671911192,41.17487606,True,0,False,6.77796116935,59.3331443097,853.192619782,5.6777946989,38.2359516469,True,0,False,33.5036601081,25.9988432485,436.664287857,0,9.04999785741,True,0,True,有库存但出现得太晚,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
5816,0.276490770809,48.6142202224,63.4204765125,2045.08190045,0,2.91809954578,True,0,False,61.2182615015,25.8236066722,911.36761474,0,2.91809954578,True,0,True,84.6706758334,4.75095941428,454.224757597,0,2.91809954578,True,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
