a0,loc0,lfw0,seed_id,base_seed,N,metric,fixed_value,random_value,random_minus_fixed,relative_difference,fixed_reference,formal_random_mode
3,3,0,2,20260724,15000,D_q95_kg,243.842566074789,270.299757248452,26.4571911736631,0.108501118568234,Step-03D fixed_representative run-001,stagewise_random_triangular
3,3,0,2,20260724,15000,D_q99_kg,405.313258598587,405.313258598587,5.6843418860808e-14,1.40245643720983e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
3,3,0,2,20260724,15000,full_loss_probability,0.0012,0.002,0.0008,0.666666666666667,Step-03D fixed_representative run-001,stagewise_random_triangular
3,3,0,2,20260724,15000,D_upper_bound_hit_share,0.0012,0.002,0.0008,0.666666666666667,Step-03D fixed_representative run-001,stagewise_random_triangular
3,3,0,2,20260724,15000,A0_pair_share,0.0048973063973064,0.00525723905723906,0.000359932659932661,0.0734960467514611,Step-03D fixed_representative run-001,stagewise_random_triangular
3,3,0,2,20260724,15000,reachable_pair_share,0.995102693602694,0.994742760942761,-0.000359932659932616,-0.000361704035419206,Step-03D fixed_representative run-001,stagewise_random_triangular
3,3,0,2,20260724,15000,C_reachable_mean_km,19.1325723554965,19.1381004315638,0.00552807606732131,0.000288935327911261,Step-03D fixed_representative run-001,stagewise_random_triangular
3,3,0,2,20260724,15000,C_reachable_q95_km,19.5595760044097,19.5674822109483,0.00790620653857843,0.000404211550229718,Step-03D fixed_representative run-001,stagewise_random_triangular
3,3,0,2,20260724,15000,W3_failed_lines_mean,0.881733333333333,0.940133333333333,0.0584000000000003,0.0662331770754578,Step-03D fixed_representative run-001,stagewise_random_triangular
3,3,0,2,20260724,15000,W3_failed_lines_q95,6,6,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
3,3,0,2,20260724,15000,W3_closed_roads_mean,0.282133333333333,0.296333333333333,0.0142000000000003,0.0503308128544435,Step-03D fixed_representative run-001,stagewise_random_triangular
3,3,0,2,20260724,15000,W3_closed_roads_q95,2,2,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
3,3,0,3,20260725,15000,D_mean_kg,36.2458609497312,38.178181454509,1.93232050477783,0.0533114803772417,Step-03D fixed_representative run-001,stagewise_random_triangular
3,3,0,3,20260725,15000,D_q95_kg,243.842566074789,260.207838965715,16.3652728909258,0.0671140939597328,Step-03D fixed_representative run-001,stagewise_random_triangular
3,3,0,3,20260725,15000,D_q99_kg,405.313258598587,405.313258598587,5.6843418860808e-14,1.40245643720983e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
3,3,0,3,20260725,15000,full_loss_probability,0.0016,0.0018,0.0002,0.125,Step-03D fixed_representative run-001,stagewise_random_triangular
3,3,0,3,20260725,15000,D_upper_bound_hit_share,0.0016,0.0018,0.0002,0.125,Step-03D fixed_representative run-001,stagewise_random_triangular
3,3,0,3,20260725,15000,A0_pair_share,0.0049909090909091,0.00516195286195287,0.000171043771043766,0.0342710652364558,Step-03D fixed_representative run-001,stagewise_random_triangular
3,3,0,3,20260725,15000,reachable_pair_share,0.995009090909091,0.994838047138048,-0.000171043771043267,-0.00017190171688481,Step-03D fixed_representative run-001,stagewise_random_triangular
3,3,0,3,20260725,15000,C_reachable_mean_km,19.1333500780504,19.1404501972975,0.00710011924714493,0.000371086047042547,Step-03D fixed_representative run-001,stagewise_random_triangular
3,3,0,3,20260725,15000,C_reachable_q95_km,19.5732772885448,19.5968768338034,0.0235995452585591,0.00120570229045755,Step-03D fixed_representative run-001,stagewise_random_triangular
3,3,0,3,20260725,15000,W3_failed_lines_mean,0.881933333333333,0.9362,0.054266666666667,0.0615314838612144,Step-03D fixed_representative run-001,stagewise_random_triangular
3,3,0,3,20260725,15000,W3_failed_lines_q95,6,6,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
3,3,0,3,20260725,15000,W3_closed_roads_mean,0.276333333333333,0.291266666666667,0.0149333333333337,0.0540410132690001,Step-03D fixed_representative run-001,stagewise_random_triangular
3,3,0,3,20260725,15000,W3_closed_roads_q95,2,2,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,1,20260723,15000,D_mean_kg,33.7553755375537,35.183481984562,1.42810644700833,0.0423075265573487,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,1,20260723,15000,D_q95_kg,236.478193273873,243.842566074789,7.3643728009163,0.03114186851211,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,1,20260723,15000,D_q99_kg,405.313258598587,405.313258598587,5.6843418860808e-14,1.40245643720983e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,1,20260723,15000,full_loss_probability,0.00113333333333333,0.00153333333333333,0.000400000000000003,0.352941176470592,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,1,20260723,15000,D_upper_bound_hit_share,0.00113333333333333,0.00153333333333333,0.000400000000000003,0.352941176470592,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,1,20260723,15000,A0_pair_share,0.0044993265993266,0.00475218855218855,0.000252861952861953,0.0561999550999028,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,1,20260723,15000,reachable_pair_share,0.995500673400674,0.995247811447812,-0.000252861952862005,-0.000254004803430436,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,1,20260723,15000,C_reachable_mean_km,19.1375912326012,19.1463284264999,0.00873719389865357,0.0004565461657353,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,1,20260723,15000,C_reachable_q95_km,19.5747676433674,19.5973197617514,0.0225521183839703,0.00115210146014743,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,1,20260723,15000,W3_failed_lines_mean,0.845266666666667,0.891733333333333,0.0464666666666663,0.0549727896521803,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,1,20260723,15000,W3_failed_lines_q95,6,6,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,1,20260723,15000,W3_closed_roads_mean,0.257066666666667,0.271666666666667,0.0145999999999997,0.0567946058091273,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,1,20260723,15000,W3_closed_roads_q95,1,1,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,2,20260724,15000,D_mean_kg,33.8783514715107,35.89346207348,2.01511060196931,0.0594807750212957,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,2,20260724,15000,D_q95_kg,243.842566074789,244.388075171153,0.545509096364469,0.00223713646532557,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,2,20260724,15000,D_q99_kg,405.313258598587,405.313258598587,5.6843418860808e-14,1.40245643720983e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,2,20260724,15000,full_loss_probability,0.00126666666666667,0.00146666666666667,0.000199999999999997,0.157894736842102,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,2,20260724,15000,D_upper_bound_hit_share,0.00126666666666667,0.00146666666666667,0.000199999999999997,0.157894736842102,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,2,20260724,15000,A0_pair_share,0.00467895622895623,0.00514343434343435,0.000464478114478116,0.0992696002590584,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,2,20260724,15000,reachable_pair_share,0.995321043771044,0.994856565656566,-0.000464478114478029,-0.000466661603695454,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,2,20260724,15000,C_reachable_mean_km,19.1305472259906,19.1329082486567,0.00236102266611482,0.000123416368503414,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,2,20260724,15000,C_reachable_q95_km,19.5125107524414,19.5087190164719,-0.00379173596953208,-0.000194323325052244,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,2,20260724,15000,W3_failed_lines_mean,0.8366,0.887133333333333,0.0505333333333333,0.0604032193800303,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,2,20260724,15000,W3_failed_lines_q95,6,6,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,2,20260724,15000,W3_closed_roads_mean,0.2592,0.272733333333333,0.0135333333333333,0.0522119341563786,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,2,20260724,15000,W3_closed_roads_q95,2,2,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,3,20260725,15000,D_mean_kg,33.4096318722781,34.8986716853503,1.48903981307221,0.0445691774984133,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,3,20260725,15000,D_q95_kg,232.932384147506,243.842566074789,10.9101819272833,0.0468384074941436,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,3,20260725,15000,D_q99_kg,405.313258598587,405.313258598587,5.6843418860808e-14,1.40245643720983e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,3,20260725,15000,full_loss_probability,0.0012,0.00146666666666667,0.000266666666666667,0.222222222222222,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,3,20260725,15000,D_upper_bound_hit_share,0.0012,0.00146666666666667,0.000266666666666667,0.222222222222222,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,3,20260725,15000,A0_pair_share,0.00453383838383839,0.00501616161616162,0.00048232323232323,0.106382978723404,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,3,20260725,15000,reachable_pair_share,0.995466161616162,0.994983838383839,-0.000482323232323334,-0.000484519967549948,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,3,20260725,15000,C_reachable_mean_km,19.1357776601435,19.1366254938594,0.000847833715855728,4.4306206463802e-05,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,3,20260725,15000,C_reachable_q95_km,19.5379506666309,19.5306727563092,-0.00727791032170089,-0.000372501212940972,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,3,20260725,15000,W3_failed_lines_mean,0.8428,0.8924,0.0496,0.0588514475557665,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,3,20260725,15000,W3_failed_lines_q95,6,6,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,3,20260725,15000,W3_closed_roads_mean,0.248733333333333,0.267333333333333,0.0186000000000003,0.0747788796569298,Step-03D fixed_representative run-001,stagewise_random_triangular
3,4,0,3,20260725,15000,W3_closed_roads_q95,1,1,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,1,20260723,15000,D_mean_kg,26.8568675049322,27.9841802362054,1.1273127312732,0.0419748405530231,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,1,20260723,15000,D_q95_kg,209.475493003846,218.749147642037,9.27365463819092,0.0442708333333325,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,1,20260723,15000,D_q99_kg,405.313258598587,405.313258598587,5.6843418860808e-14,1.40245643720983e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,1,20260723,15000,full_loss_probability,0.000533333333333333,0.000533333333333333,3.25260651745651e-19,6.09863722023097e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,1,20260723,15000,D_upper_bound_hit_share,0.000533333333333333,0.000533333333333333,3.25260651745651e-19,6.09863722023097e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,1,20260723,15000,A0_pair_share,0.00431380471380472,0.00468148148148148,0.000367676767676764,0.085232594442709,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,1,20260723,15000,reachable_pair_share,0.995686195286196,0.995318518518519,-0.000367676767677128,-0.00036926972515818,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,1,20260723,15000,C_reachable_mean_km,19.1141605026907,19.1171418487578,0.00298134606712352,0.000155975778622547,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,1,20260723,15000,C_reachable_q95_km,19.2785067517906,19.3112427887064,0.0327360369157894,0.00169805874164755,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,1,20260723,15000,W3_failed_lines_mean,0.713266666666667,0.753,0.039733333333333,0.0557061407608182,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,1,20260723,15000,W3_failed_lines_q95,5,5,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,1,20260723,15000,W3_closed_roads_mean,0.2252,0.238333333333333,0.0131333333333333,0.0583185316755476,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,1,20260723,15000,W3_closed_roads_q95,1,1,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,2,20260724,15000,D_mean_kg,27.283019211012,28.6449190373582,1.36189982634624,0.0499174895495639,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,2,20260724,15000,D_q95_kg,215.748847612034,224.204238605679,8.45539099364473,0.0391908975979768,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,2,20260724,15000,D_q99_kg,405.313258598587,405.313258598587,5.6843418860808e-14,1.40245643720983e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,2,20260724,15000,full_loss_probability,0.00106666666666667,0.00133333333333333,0.000266666666666663,0.249999999999996,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,2,20260724,15000,D_upper_bound_hit_share,0.00106666666666667,0.00133333333333333,0.000266666666666663,0.249999999999996,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,2,20260724,15000,A0_pair_share,0.00442340067340068,0.00468720538720539,0.000263804713804709,0.05963843958135,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,2,20260724,15000,reachable_pair_share,0.9955765993266,0.995312794612795,-0.00026380471380516,-0.000264976812415635,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,2,20260724,15000,C_reachable_mean_km,19.1097828812218,19.1100161316672,0.000233250445440092,1.22058134773104e-05,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,2,20260724,15000,C_reachable_q95_km,19.2641676245541,19.2846044937776,0.0204368692235093,0.00106087476094531,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,2,20260724,15000,W3_failed_lines_mean,0.724266666666667,0.760933333333333,0.0366666666666664,0.0506259204712809,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,2,20260724,15000,W3_failed_lines_q95,5,5,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,2,20260724,15000,W3_closed_roads_mean,0.2286,0.240533333333333,0.0119333333333333,0.0522018081073199,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,2,20260724,15000,W3_closed_roads_q95,1,1,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,3,20260725,15000,D_mean_kg,26.6499195374082,27.8622407695314,1.21232123212325,0.0454906151000391,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,3,20260725,15000,D_q95_kg,202.656629299294,215.748847612034,13.0922183127399,0.0646029609690421,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,3,20260725,15000,D_q99_kg,405.313258598587,405.313258598587,5.6843418860808e-14,1.40245643720983e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,3,20260725,15000,full_loss_probability,0.000733333333333333,0.00126666666666667,0.000533333333333334,0.727272727272728,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,3,20260725,15000,D_upper_bound_hit_share,0.000733333333333333,0.00126666666666667,0.000533333333333334,0.727272727272728,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,3,20260725,15000,A0_pair_share,0.00420555555555556,0.00435185185185186,0.000146296296296295,0.0347864376926462,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,3,20260725,15000,reachable_pair_share,0.995794444444445,0.995648148148149,-0.000146296296296478,-0.000146914151924292,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,3,20260725,15000,C_reachable_mean_km,19.1069808347209,19.113542363623,0.00656152890210748,0.000343410032116847,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,3,20260725,15000,C_reachable_q95_km,19.2615765311566,19.27744378834,0.015867257183416,0.00082377769845318,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,3,20260725,15000,W3_failed_lines_mean,0.710733333333333,0.755533333333333,0.0448000000000003,0.0630334865397247,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,3,20260725,15000,W3_failed_lines_q95,5,5,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,3,20260725,15000,W3_closed_roads_mean,0.220333333333333,0.233066666666667,0.0127333333333337,0.057791225416038,Step-03D fixed_representative run-001,stagewise_random_triangular
3,5,0,3,20260725,15000,W3_closed_roads_q95,1,1,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,1,20260723,15000,D_mean_kg,18.6116793497531,19.6142159670512,1.00253661729811,0.0538659944897132,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,1,20260723,15000,D_q95_kg,128.467392193765,138.28655592832,9.8191637345551,0.0764331210191069,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,1,20260723,15000,D_q99_kg,374.764749202193,384.038403840384,9.27365463819103,0.0247452692867538,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,1,20260723,15000,full_loss_probability,0.000266666666666667,0.000266666666666667,-3.25260651745651e-19,-1.21972744404619e-15,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,1,20260723,15000,D_upper_bound_hit_share,0.000266666666666667,0.000266666666666667,-3.25260651745651e-19,-1.21972744404619e-15,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,1,20260723,15000,A0_pair_share,0.00277171717171717,0.0029476430976431,0.000175925925925929,0.0634718172983491,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,1,20260723,15000,reachable_pair_share,0.997228282828283,0.997052356902357,-0.000175925925926079,-0.000176414898128569,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,1,20260723,15000,C_reachable_mean_km,19.0814394800623,19.0824266189184,0.000987138856075376,5.17329343578513e-05,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,1,20260723,15000,C_reachable_q95_km,19.0137618887991,19.051993219812,0.0382313310128843,0.00201071893276449,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,1,20260723,15000,W3_failed_lines_mean,0.526666666666667,0.5536,0.026933333333333,0.0511392405063285,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,1,20260723,15000,W3_failed_lines_q95,3,3,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,1,20260723,15000,W3_closed_roads_mean,0.157333333333333,0.164266666666667,0.00693333333333368,0.0440677966101718,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,1,20260723,15000,W3_closed_roads_q95,0,0,0,NaN,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,2,20260724,15000,D_mean_kg,18.5997872514524,19.5804671376228,0.98067988617041,0.0527253281401825,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,2,20260724,15000,D_q95_kg,126.830864904672,144.83266508469,18.0018001800183,0.14193548387097,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,2,20260724,15000,D_q99_kg,369.855167334915,374.764749202193,4.90958186727795,0.0132743362831867,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,2,20260724,15000,full_loss_probability,0.000466666666666667,0.000533333333333333,6.66666666666664e-05,0.142857142857142,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,2,20260724,15000,D_upper_bound_hit_share,0.000466666666666667,0.000533333333333333,6.66666666666664e-05,0.142857142857142,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,2,20260724,15000,A0_pair_share,0.00307188552188552,0.00315404040404041,8.21548821548852e-05,0.0267441223214785,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,2,20260724,15000,reachable_pair_share,0.996928114478115,0.99684595959596,-8.21548821554607e-05,-8.24080301902894e-05,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,2,20260724,15000,C_reachable_mean_km,19.0801535628485,19.0813898011446,0.00123623829613351,6.47918420604654e-05,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,2,20260724,15000,C_reachable_q95_km,19.0137618887991,19.0482004269416,0.0344385381424921,0.00181124273796548,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,2,20260724,15000,W3_failed_lines_mean,0.514866666666667,0.544266666666667,0.0293999999999996,0.0571021623721345,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,2,20260724,15000,W3_failed_lines_q95,3,3,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,2,20260724,15000,W3_closed_roads_mean,0.160933333333333,0.1654,0.00446666666666698,0.0277547638773839,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,2,20260724,15000,W3_closed_roads_q95,0,0,0,NaN,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,3,20260725,15000,D_mean_kg,18.1727263635454,19.4575093873023,1.28478302375693,0.0706984190514315,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,3,20260725,15000,D_q95_kg,124.648828519216,142.105119602869,17.4562910836534,0.140043763676145,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,3,20260725,15000,D_q99_kg,374.764749202193,384.583912936748,9.81916373455522,0.0262008733624453,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,3,20260725,15000,full_loss_probability,0.000466666666666667,0.000533333333333333,6.66666666666664e-05,0.142857142857142,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,3,20260725,15000,D_upper_bound_hit_share,0.000466666666666667,0.000533333333333333,6.66666666666664e-05,0.142857142857142,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,3,20260725,15000,A0_pair_share,0.00273468013468014,0.00299040404040404,0.000255723905723901,0.0935114503816775,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,3,20260725,15000,reachable_pair_share,0.99726531986532,0.997009595959596,-0.000255723905723704,-0.000256425146477809,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,3,20260725,15000,C_reachable_mean_km,19.0871739916687,19.0887708037471,0.00159681207844997,8.36589051447301e-05,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,3,20260725,15000,C_reachable_q95_km,19.0137618887991,19.0539346676702,0.0401727788710602,0.00211282644150108,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,3,20260725,15000,W3_failed_lines_mean,0.522133333333333,0.553,0.030866666666667,0.0591164453524012,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,3,20260725,15000,W3_failed_lines_q95,3,3,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,3,20260725,15000,W3_closed_roads_mean,0.159866666666667,0.1666,0.00673333333333301,0.0421184320266868,Step-03D fixed_representative run-001,stagewise_random_triangular
3,6,0,3,20260725,15000,W3_closed_roads_q95,0,0,0,NaN,Step-03D fixed_representative run-001,stagewise_random_triangular
3,7,0,1,20260723,15000,D_mean_kg,12.102373873751,12.8517033521534,0.749329478402366,0.0619159089133411,Step-03D fixed_representative run-001,stagewise_random_triangular
3,7,0,1,20260723,15000,D_q95_kg,77.1895371355317,87.2814554182691,10.0919182827374,0.130742049469965,Step-03D fixed_representative run-001,stagewise_random_triangular
3,7,0,1,20260723,15000,D_q99_kg,325.668930529417,332.215039685787,6.54610915636971,0.0201005025125613,Step-03D fixed_representative run-001,stagewise_random_triangular
3,7,0,1,20260723,15000,full_loss_probability,0.000133333333333333,0.000133333333333333,3.52365706057789e-19,2.64274279543342e-15,Step-03D fixed_representative run-001,stagewise_random_triangular
3,7,0,1,20260723,15000,D_upper_bound_hit_share,0.000133333333333333,0.000133333333333333,3.52365706057789e-19,2.64274279543342e-15,Step-03D fixed_representative run-001,stagewise_random_triangular
3,7,0,1,20260723,15000,A0_pair_share,0.00223888888888889,0.0023543771043771,0.000115488215488214,0.0515828257763737,Step-03D fixed_representative run-001,stagewise_random_triangular
3,7,0,1,20260723,15000,reachable_pair_share,0.997761111111111,0.997645622895623,-0.000115488215488124,-0.000115747360968515,Step-03D fixed_representative run-001,stagewise_random_triangular
3,7,0,1,20260723,15000,C_reachable_mean_km,19.0594850428742,19.0624610793759,0.00297603650167844,0.000156144643729034,Step-03D fixed_representative run-001,stagewise_random_triangular
3,7,0,1,20260723,15000,C_reachable_q95_km,19.0137618887991,19.0160303138813,0.00226842508217828,0.000119304380450593,Step-03D fixed_representative run-001,stagewise_random_triangular
3,7,0,1,20260723,15000,W3_failed_lines_mean,0.366866666666667,0.391733333333333,0.0248666666666663,0.0677812102489541,Step-03D fixed_representative run-001,stagewise_random_triangular
3,7,0,1,20260723,15000,W3_failed_lines_q95,2,2,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
3,7,0,1,20260723,15000,W3_closed_roads_mean,0.109533333333333,0.119333333333333,0.00980000000000034,0.0894704808277575,Step-03D fixed_representative run-001,stagewise_random_triangular
3,7,0,1,20260723,15000,W3_closed_roads_q95,0,0,0,NaN,Step-03D fixed_representative run-001,stagewise_random_triangular
3,7,0,2,20260724,15000,D_mean_kg,12.2370782532798,13.1783905663293,0.941312313049536,0.0769229626195489,Step-03D fixed_representative run-001,stagewise_random_triangular
3,7,0,2,20260724,15000,D_q95_kg,74.7347462018929,91.6455281891825,16.9107819872896,0.226277372262774,Step-03D fixed_representative run-001,stagewise_random_triangular
3,7,0,2,20260724,15000,D_q99_kg,301.39377574121,336.306357908518,34.9125821673081,0.1158371040724,Step-03D fixed_representative run-001,stagewise_random_triangular
3,7,0,2,20260724,15000,full_loss_probability,0.0002,0.0002,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
3,7,0,2,20260724,15000,D_upper_bound_hit_share,0.0002,0.0002,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
3,7,0,2,20260724,15000,A0_pair_share,0.00212222222222222,0.00237424242424242,0.000252020202020204,0.118752974773918,Step-03D fixed_representative run-001,stagewise_random_triangular
3,7,0,2,20260724,15000,reachable_pair_share,0.997877777777778,0.997625757575758,-0.000252020202020087,-0.000252556182362656,Step-03D fixed_representative run-001,stagewise_random_triangular
3,7,0,2,20260724,15000,C_reachable_mean_km,19.0598388386633,19.0608997803026,0.00106094163932369,5.56637256119681e-05,Step-03D fixed_representative run-001,stagewise_random_triangular
3,7,0,2,20260724,15000,C_reachable_q95_km,19.0137618887991,19.0140834154334,0.000321526634337488,1.69102062084251e-05,Step-03D fixed_representative run-001,stagewise_random_triangular
3,7,0,2,20260724,15000,W3_failed_lines_mean,0.365866666666667,0.390266666666667,0.0243999999999996,0.0666909620991243,Step-03D fixed_representative run-001,stagewise_random_triangular
3,7,0,2,20260724,15000,W3_failed_lines_q95,2,2,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
3,7,0,2,20260724,15000,W3_closed_roads_mean,0.1092,0.118066666666667,0.00886666666666666,0.0811965811965811,Step-03D fixed_representative run-001,stagewise_random_triangular
3,7,0,2,20260724,15000,W3_closed_roads_q95,0,0,0,NaN,Step-03D fixed_representative run-001,stagewise_random_triangular
3,7,0,3,20260725,15000,D_mean_kg,12.1631072198129,12.843957122985,0.680849903172096,0.0559766423881421,Step-03D fixed_representative run-001,stagewise_random_triangular
3,7,0,3,20260725,15000,D_q95_kg,73.6437280091645,87.2814554182691,13.6377274091046,0.185185185185186,Step-03D fixed_representative run-001,stagewise_random_triangular
3,7,0,3,20260725,15000,D_q99_kg,315.849766794861,329.487494203966,13.6377274091048,0.0431778929188264,Step-03D fixed_representative run-001,stagewise_random_triangular
3,7,0,3,20260725,15000,full_loss_probability,0.000333333333333333,0.0004,6.6666666666667e-05,0.200000000000001,Step-03D fixed_representative run-001,stagewise_random_triangular
