tau,stage,bus,v_sq,v_pu,lower_margin_pu,below_0p95,diagnostic_class
7,1,27,0.932308896347466,0.965561441000761,-0.0155614410007612,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
7,1,28,0.918353457165582,0.958307600494529,-0.00830760049452928,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
7,1,29,0.908333538996079,0.9530653382618,-0.0030653382618,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
7,1,30,0.903999904292294,0.950789095589707,-0.000789095589707522,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
7,1,31,0.89894313846291,0.948126119491975,0.00187388050802539,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
7,1,32,0.897830849777433,0.947539365819401,0.00246063418059861,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
7,1,33,0.897486266131613,0.947357517588589,0.00264248241141118,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
8,1,1,1,1,-0.05,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
8,1,2,0.996004952940398,0.998000477424935,-0.0480004774249349,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
8,1,3,0.97721491090252,0.988541810396768,-0.0385418103967685,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
8,1,4,0.967370373877221,0.983549883776731,-0.0335498837767313,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
8,1,5,0.957660719481075,0.978601409911653,-0.0286014099116531,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
8,1,6,0.933549030551444,0.966203410546373,-0.0162034105463735,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
8,1,7,0.928983348299772,0.963837822613209,-0.0138378226132093,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
8,1,8,0.922632853091444,0.960537793681979,-0.0105377936819788,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
8,1,9,0.914464452590681,0.956276347396861,-0.00627634739686067,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
8,1,10,0.906918410620475,0.952322639981049,-0.0023226399810492,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
8,1,11,0.905799463870215,0.95173497564722,-0.00173497564722025,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
8,1,12,0.90385017864781,0.950710354759961,-0.00071035475996073,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
8,1,13,0.895922726747771,0.946531947029666,0.00346805297033381,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
8,1,14,0.892986139726452,0.944979438785021,0.0050205612149794,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
8,1,15,0.891158287298385,0.94401180463932,0.0059881953606804,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
8,1,16,0.889388624730371,0.943074029294822,0.00692597070517798,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
8,1,17,0.886768358389019,0.941683788959446,0.0083162110405538,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
8,1,18,0.88598354175517,0.941266987498855,0.00873301250114455,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
8,1,19,0.995262186364824,0.997628280656089,-0.0476282806560889,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
8,1,20,0.990237540094749,0.995106798336113,-0.045106798336113,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
8,1,21,0.989248285971701,0.994609614859871,-0.0446096148598712,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
8,1,22,0.988353458964808,0.994159674783084,-0.0441596747830845,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
8,1,23,0.97228241256477,0.986043818785337,-0.0360438187853367,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
8,1,24,0.963113026328063,0.981383220932609,-0.0313832209326093,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
8,1,25,0.958549888281598,0.979055610413217,-0.0290556104132174,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
8,1,26,0.931031415822939,0.964899692104282,-0.0148996921042823,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
8,1,27,0.927689854054466,0.963166576483251,-0.013166576483251,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
8,1,28,0.912782136651068,0.955396324386413,-0.00539632438641324,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
8,1,29,0.902078488666272,0.94977812602011,0.000221873979889819,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
8,1,30,0.897449139446116,0.947337922520848,0.00266207747915181,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
8,1,31,0.892047314754173,0.944482564558062,0.00551743544193817,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
8,1,32,0.890859126752494,0.943853339641543,0.00614666035845712,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
8,1,33,0.890491029729765,0.943658322556298,0.0063416774437024,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
9,2,1,1,1,-0.05,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
9,2,2,0.995493146286759,0.997744028439538,-0.0477440284395385,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
9,2,3,0.974304775647298,0.987068779593042,-0.0370687795930421,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
9,2,4,0.963206120564153,0.981430649900518,-0.0314306499005181,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
9,2,5,0.952261785456283,0.975839016158036,-0.0258390161580356,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
9,2,6,0.925069776159983,0.961805477297766,-0.0118054772977659,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
9,2,7,0.919917424273158,0.959123258123354,-0.00912325812335424,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
9,2,8,0.912784617532244,0.955397622737384,-0.00539762273738387,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
9,2,9,0.90361854833581,0.95058852735335,-0.00058852735334991,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
9,2,10,0.895157461690058,0.946127613850297,0.00387238614970253,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
9,2,11,0.893905996664926,0.94546602089389,0.00453397910610986,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
9,2,12,0.891728239238693,0.944313633936677,0.00568636606332285,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
9,2,13,0.882867543336447,0.939610314617952,0.010389685382048,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
9,2,14,0.879585088253465,0.93786197718719,0.0121380228128103,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
9,2,15,0.877538844080677,0.936770432966731,0.0132295670332687,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
9,2,16,0.875564246887705,0.935715900734675,0.0142840992653248,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
9,2,17,0.872647415619938,0.934155991052853,0.0158440089471469,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
9,2,18,0.871786695471893,0.933695183382614,0.0163048166173859,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
9,2,19,0.994652662093781,0.997322747205628,-0.047322747205628,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
9,2,20,0.988966978456172,0.99446818876029,-0.04446818876029,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
9,2,21,0.98784757906395,0.993905216338032,-0.0439052163380319,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
9,2,22,0.986835029523521,0.993395706414881,-0.0433957064148812,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
9,2,23,0.968740218828081,0.98424601539863,-0.0342460153986305,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
9,2,24,0.958398065056453,0.978978071795509,-0.028978071795509,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
9,2,25,0.953234605196312,0.976337341904074,-0.0263373419040737,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
9,2,26,0.92222853029561,0.960327303733269,-0.0103273037332686,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
9,2,27,0.918457973236126,0.958362130531109,-0.00836213053110868,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
9,2,28,0.901628573931303,0.949541243933776,0.000458756066223587,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
9,2,29,0.889546808297458,0.943157891499328,0.00684210850067224,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
9,2,30,0.884327385850186,0.940386827773648,0.0096131722263515,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
9,2,31,0.878251304361974,0.937150630561584,0.0128493694384162,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
9,2,32,0.876906799551797,0.936433019255407,0.0135669807445932,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
9,2,33,0.876490276058065,0.936210593861266,0.0137894061387336,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
10,2,1,1,1,-0.05,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
10,2,2,0.995519161805028,0.997757065524985,-0.0477570655249846,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
10,2,3,0.974469898004038,0.987152418831073,-0.037152418831073,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
10,2,4,0.963448696931361,0.981554225160974,-0.0315542251609744,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
10,2,5,0.952585011340947,0.976004616454731,-0.0260046164547311,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
10,2,6,0.92556632126479,0.962063574440271,-0.0120635744402707,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
10,2,7,0.920440379925797,0.959395841103033,-0.00939584110303326,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
10,2,8,0.913407938909921,0.955723777516245,-0.00572377751624531,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
10,2,9,0.904387184159354,0.950992736123339,-0.000992736123338833,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
10,2,10,0.896072822779331,0.946611231065495,0.00338876893450535,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
10,2,11,0.894849094472702,0.945964637009599,0.00403536299040119,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
10,2,12,0.892724158142131,0.944840811005818,0.00515918899418222,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
10,2,13,0.884070570595743,0.940250270191795,0.00974972980820543,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
10,2,14,0.880864525516529,0.938543832496133,0.0114561675038671,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
10,2,15,0.878859971070687,0.937475317579448,0.0125246824205518,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
10,2,16,0.876938018620894,0.936449688248597,0.0135503117514031,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
10,2,17,0.874112114693285,0.934939631576972,0.0150603684230277,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
10,2,18,0.873303030552217,0.934506838151662,0.0154931618483375,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
10,2,19,0.994678677612051,0.997335789798025,-0.0473357897980253,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
10,2,20,0.988992993974442,0.994481268790137,-0.0444812687901375,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
10,2,21,0.98787359458222,0.993918303776633,-0.0439183037766332,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
10,2,22,0.986861045041791,0.993408800565905,-0.0434088005659053,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
10,2,23,0.968937169280926,0.984346061749081,-0.0343460617490814,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
10,2,24,0.958658361321137,0.97911100561741,-0.0291110056174105,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
10,2,25,0.953494901460996,0.976470635227192,-0.0264706352271922,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
10,2,26,0.922739395222024,0.960593251705436,-0.0105932517054365,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
10,2,27,0.91898888591279,0.958639080109292,-0.00863908010929237,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
10,2,28,0.902234189519702,0.949860089444599,0.000139910555400524,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
10,2,29,0.890209152952539,0.943508957536991,0.00649104246300902,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
10,2,30,0.885025530059285,0.9407579550869,0.0092420449131001,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
10,2,31,0.879018183714789,0.937559696080622,0.0124403039193777,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
10,2,32,0.877673678904612,0.936842398114332,0.0131576018856684,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
10,2,33,0.87725715541088,0.936620069938115,0.0133799300618848,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
11,2,1,1,1,-0.05,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
11,2,2,0.9953283100001,0.997661420523065,-0.047661420523065,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
11,2,3,0.97341207086184,0.986616476074589,-0.0366164760745893,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
11,2,4,0.96194501417114,0.980787955763701,-0.0307879557637014,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
11,2,5,0.950649375931321,0.975012500397467,-0.0250125003974672,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
11,2,6,0.922508675154783,0.960473151709502,-0.0104731517095017,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
11,2,7,0.91715854088077,0.957683946237364,-0.00768394623736413,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
11,2,8,0.909930775339066,0.953902917145695,-0.00390291714569468,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
11,2,9,0.900688477376057,0.949046088120096,0.00095391187990379,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
11,2,10,0.892192308132579,0.944559319541435,0.00544068045856472,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
11,2,11,0.89095257027137,0.943902839423301,0.00609716057669885,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
11,2,12,0.888807986980489,0.942766135889749,0.00723386411025095,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
11,2,13,0.880060386171008,0.938115337349842,0.0118846626501579,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
11,2,14,0.876818948452154,0.936386110774906,0.0136138892250944,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
11,2,15,0.874781614210635,0.935297607294403,0.0147023927055973,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
11,2,16,0.872850414585813,0.934264638411309,0.0157353615886913,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
11,2,17,0.8700345826341,0.932756443362414,0.0172435566375859,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
11,2,18,0.869273195314758,0.932348215697739,0.0176517843022608,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
11,2,19,0.994443485871661,0.997217872820008,-0.0472178728200078,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
11,2,20,0.988457852695856,0.994212176899809,-0.0442121768998087,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
11,2,21,0.987279399133168,0.99361934317583,-0.0436193431758302,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
11,2,22,0.986213432310595,0.993082792273935,-0.0430827922739347,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
11,2,23,0.967643171559414,0.983688554146796,-0.0336885541467961,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
11,2,24,0.95693297904502,0.978229512458615,-0.0282295124586153,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
11,2,25,0.951497119681274,0.975447138332608,-0.025447138332608,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
11,2,26,0.919557678448859,0.958935700893892,-0.00893570089389173,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
11,2,27,0.915644400416632,0.956893097695157,-0.00689309769515656,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
11,2,28,0.898136561210415,0.947700670681632,0.00229932931836796,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
11,2,29,0.885576435888183,0.941050708457404,0.00894929154259561,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
11,2,30,0.880182010949764,0.938180159111119,0.0118198408888812,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
11,2,31,0.873978055112144,0.934867934583353,0.015132065416647,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
11,2,32,0.872562620643791,0.934110604074159,0.0158893959258405,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
11,2,33,0.872124123358066,0.933875860785611,0.016124139214389,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
12,2,1,1,1,-0.05,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
12,2,2,0.99523129033642,0.997612795796255,-0.0476127957962551,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
12,2,3,0.972905799743242,0.986359873344026,-0.0363598733440257,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
12,2,4,0.961237177470158,0.980427038320628,-0.0304270383206278,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
12,2,5,0.949754698006721,0.974553589089241,-0.0245535890892409,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
12,2,6,0.921074267842304,0.959726142106332,-0.00972614210633238,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
12,2,7,0.915603923286701,0.956871947173027,-0.00687194717302753,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
12,2,8,0.908387776261003,0.953093791953868,-0.00309379195386794,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
12,2,9,0.89920599964747,0.948264730783271,0.00173526921672884,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
12,2,10,0.890800820004405,0.943822451525924,0.00617754847407614,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
12,2,11,0.889591379643202,0.943181519986053,0.00681848001394658,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
12,2,12,0.887512228008692,0.942078674001642,0.00792132599835782,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
12,2,13,0.879009068600149,0.937554834983079,0.0124451650169209,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
12,2,14,0.875857309627205,0.935872485773145,0.0141275142268554,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
12,2,15,0.873859295880134,0.9348044158433,0.0151955841566996,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
12,2,16,0.872000681624215,0.933809767363897,0.0161902326361033,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
12,2,17,0.86932879708708,0.932378033357221,0.0176219666427785,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
12,2,18,0.868679100416595,0.932029559840564,0.0179704401594363,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
12,2,19,0.994314835144489,0.997153365909421,-0.0471533659094215,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
12,2,20,0.988115225047231,0.994039850834579,-0.0440398508345786,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
12,2,21,0.986894643633067,0.993425711179788,-0.0434257111797878,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
12,2,22,0.985790570182111,0.992869865683369,-0.042869865683369,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
12,2,23,0.967016294035,0.983369866344805,-0.0333698663448051,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
12,2,24,0.956093639345702,0.97780040874695,-0.0278004087469498,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
12,2,25,0.950463456604973,0.974917153713572,-0.0249171537135722,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
12,2,26,0.918056300259715,0.958152545401678,-0.00815254540167831,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
12,2,27,0.914057060350746,0.956063313986446,-0.00606331398644611,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
12,2,28,0.896124306247439,0.94663842423992,0.00336157576008,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
12,2,29,0.88326778648453,0.939823274070466,0.0101767259295339,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
12,2,30,0.877776825857835,0.93689744682,0.01310255318,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
12,2,31,0.871535996837971,0.9335609229386,0.0164390770613996,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
12,2,32,0.870069962825483,0.932775408566008,0.017224591433992,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
12,2,33,0.869615789955152,0.93253192436246,0.0174680756375404,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
13,2,1,1,1,-0.05,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
13,2,2,0.995187926082323,0.997591061548931,-0.0475910615489311,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
13,2,3,0.972685323534212,0.986248104451518,-0.036248104451518,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
13,2,4,0.960931238004537,0.980271002327692,-0.0302710023276916,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
13,2,5,0.949371289499337,0.974356859420273,-0.0243568594202729,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
13,2,6,0.920455275238901,0.959403603932621,-0.00940360393262074,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
13,2,7,0.914930049252662,0.956519758945241,-0.00651975894524115,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
13,2,8,0.90773956269975,0.952753673674234,-0.0027536736742344,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
13,2,9,0.898616788328604,0.947954001167042,0.0020459988329582,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
13,2,10,0.890286124097741,0.943549746488091,0.00645025351190864,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
13,2,11,0.889097318498386,0.942919571595789,0.00708042840421086,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
13,2,12,0.887061330112381,0.941839333491855,0.00816066650814518,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
13,2,13,0.878721355114315,0.937401384207595,0.0125986157924048,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
13,2,14,0.875629548556112,0.935750794045141,0.014249205954859,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
13,2,15,0.873659440816693,0.934697513004444,0.0153024869955558,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
13,2,16,0.871847531785,0.933727761065826,0.0162722389341741,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
13,2,17,0.869265605363261,0.932344145347233,0.0176558546527674,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
13,2,18,0.868681967040273,0.932031097678759,0.0179689023212407,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
13,2,19,0.994255655358645,0.997123691102887,-0.0471236911028866,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
13,2,20,0.987949056800661,0.993956265034162,-0.0439562650341618,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
13,2,21,0.986707411460759,0.993331471091477,-0.0433314710914775,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
13,2,22,0.985584284695612,0.992765976801991,-0.0427659768019912,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
13,2,23,0.96674180986351,0.983230293402065,-0.0332302934020646,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
13,2,24,0.955725453177901,0.977612117957782,-0.0276121179577824,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
13,2,25,0.94999810874868,0.974678464288957,-0.0246784642889575,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
13,2,26,0.917406654518093,0.957813475849078,-0.00781347584907821,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
13,2,27,0.91336839889091,0.955703091389219,-0.00570309138921932,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
13,2,28,0.895237962737185,0.946170155277149,0.00382984472285053,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
13,2,29,0.882244466127096,0.939278694598731,0.010721305401269,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
13,2,30,0.876712318406545,0.936329172036493,0.0136708279635068,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
13,2,31,0.870466647836102,0.932988021271496,0.0170119787285036,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
13,2,32,0.868975314051546,0.932188454150525,0.0178115458494745,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
13,2,33,0.868513303388913,0.931940611513906,0.0180593884860942,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
14,2,1,1,1,-0.05,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
14,2,2,0.995140607250873,0.99756734471958,-0.0475673447195798,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
14,2,3,0.972483750633384,0.986145907375467,-0.0361459073754675,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
14,2,4,0.960667497400303,0.980136468763561,-0.0301364687635611,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
14,2,5,0.949063593749685,0.974198949778578,-0.0241989497785784,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
14,2,6,0.919928491668832,0.959129027643743,-0.00912902764374302,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
14,2,7,0.914335643897668,0.956208995930109,-0.00620899593010926,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
14,2,8,0.907310615008654,0.952528537634781,-0.00252853763478078,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
14,2,9,0.898466805925425,0.947874889384366,0.00212511061563359,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
14,2,10,0.890444761304784,0.943633806783534,0.00636619321646603,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
14,2,11,0.889326107323005,0.943040883166263,0.00695911683373707,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
14,2,12,0.887430688167101,0.94203539645127,0.00796460354873019,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
14,2,13,0.879630954107456,0.937886429215956,0.0121135707840441,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
14,2,14,0.876738007366979,0.936342889846972,0.0136571101530277,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
14,2,15,0.874867733653825,0.935343644685644,0.0146563553143555,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
14,2,16,0.873202572643902,0.9344530874495,0.0155469125505002,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
14,2,17,0.870890861707615,0.933215335122401,0.016784664877599,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
14,2,18,0.870487678297539,0.932999291691874,0.0170007083081257,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
14,2,19,0.99417981212348,0.997085659371089,-0.0470856593710893,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
14,2,20,0.987680252488027,0.99382103644873,-0.0438210364487296,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
