path_id,relative_hour,previous_physically_unrecoverable,current_inventory_kg,current_production_kg,current_ordinary_demand_kg,current_ordinary_served_kg,target_total,failure_type,remaining_hours,known_remaining_ordinary_demand_kg,optimistic_margin_kg,recomputed_physically_unrecoverable,checkpoint_present,recomputed_status,path_status_match
1820,-16,False,251.186343625,15.015,1.54554668825,1.54554668825,395.525364721,mixed,16,98.5039340683,95.9009789034,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
1820,-8,False,332.295415487,15.015,12.6236463422,12.6236463422,395.525364721,mixed,8,59.4930059307,56.8900507659,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
1820,-4,False,366.173035862,15.015,5.2829583731,5.2829583731,395.525364721,mixed,4,33.3106263059,30.7076711411,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
1827,-16,False,182.014475204,0,10.3027948716,10.3027948716,180.565756528,mixed,16,84.5069940693,241.688718676,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
1827,-8,False,160.308409272,15.015,1.54554668825,1.54554668825,180.565756528,mixed,8,39.0109281376,99.8626527441,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
1827,-4,False,193.220630112,8.775,1.54554668825,1.54554668825,180.565756528,mixed,4,32.8359897274,72.7148735837,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
1847,-16,False,182.014475204,0,10.3027948716,10.3027948716,180.836278269,mixed,16,84.5069940693,241.418196935,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
1847,-8,False,156.408409272,11.115,1.54554668825,1.54554668825,180.836278269,mixed,8,39.0109281376,95.6921310033,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
1847,-4,False,187.470198652,10.9117277906,1.54554668825,1.54554668825,180.836278269,mixed,4,32.8359897274,66.6939203837,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
1897,-16,False,182.014475204,0,10.3027948716,10.3027948716,180.565756528,pure_location,16,84.5069940693,241.688718676,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
1897,-8,False,160.308409272,15.015,1.54554668825,1.54554668825,180.565756528,pure_location,8,39.0109281376,99.8626527441,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
1897,-4,False,207.847857388,12.675,1.54554668825,1.54554668825,180.565756528,pure_location,4,32.8359897274,87.3421008598,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
1954,-16,False,163.233409272,15.015,1.54554668825,1.54554668825,180.565756528,mixed,16,98.5039340683,222.907652744,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
1954,-8,False,227.962481134,8.775,12.6236463422,12.6236463422,180.565756528,mixed,8,59.4930059307,167.516724607,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
1954,-4,False,201.78010151,0,5.2829583731,5.2829583731,180.565756528,mixed,4,33.3106263059,81.2743449818,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
1974,-16,False,254.111343625,15.015,1.54554668825,1.54554668825,386.76593055,pure_location,16,98.5039340683,107.585413075,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
1974,-8,False,335.220415487,15.015,12.6236463422,12.6236463422,386.76593055,pure_location,8,59.4930059307,68.574484937,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
1974,-4,False,390.566634569,15.015,5.2829583731,0.792898388348,386.76593055,pure_location,4,33.3106263059,63.8607040183,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2000,-16,True,182.014475204,0,10.3027948716,10.3027948716,423.861526765,pure_quantity,16,84.5069940693,-1.60705156141,True,True,PHYSICALLY_UNRECOVERABLE,True
2000,-8,True,156.408409272,11.115,1.54554668825,1.54554668825,423.861526765,pure_quantity,8,39.0109281376,-147.333117493,True,True,PHYSICALLY_UNRECOVERABLE,True
2000,-4,True,216.468409272,15.015,1.54554668825,0,423.861526765,pure_quantity,4,32.8359897274,-147.333117493,True,True,PHYSICALLY_UNRECOVERABLE,True
2018,-16,False,302.134475204,15.015,10.3027948716,10.3027948716,332.579156112,pure_location,16,84.5069940693,209.795319091,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2018,-8,False,371.306343625,15.015,1.54554668825,1.54554668825,332.579156112,pure_location,8,39.0109281376,158.847187512,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2018,-4,False,425.191405215,15.015,1.54554668825,1.54554668825,332.579156112,pure_location,4,32.8359897274,152.672249102,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2032,-16,False,241.507481134,8.775,12.6236463422,12.6236463422,180.836278269,pure_location,16,104.989071862,300.911202866,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2032,-8,False,182.014475204,0,10.3027948716,10.3027948716,180.836278269,pure_location,8,45.4960659317,121.298196935,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2032,-4,False,204.282726707,13.7224310439,5.21888439962,5.21888439962,180.836278269,pure_location,4,8.99688639124,83.5064484384,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2052,-16,True,302.134475204,15.015,10.3027948716,10.3027948716,546.93138762,mixed,16,84.5069940693,-4.55691241672,True,True,PHYSICALLY_UNRECOVERABLE,True
2052,-8,True,371.306343625,15.015,1.54554668825,1.54554668825,546.93138762,mixed,8,39.0109281376,-55.5050439957,True,True,PHYSICALLY_UNRECOVERABLE,True
2052,-4,True,431.366343625,15.015,1.54554668825,0,546.93138762,mixed,4,32.8359897274,-55.5050439957,True,True,PHYSICALLY_UNRECOVERABLE,True
2081,-16,False,160.308409272,15.015,1.54554668825,1.54554668825,374.764778406,pure_location,16,98.5039340683,25.7836308662,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2081,-8,False,255.790831907,15.015,12.6236463422,10.8755262826,374.764778406,pure_location,8,59.4930059307,1.14605350118,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2081,-4,False,315.850831907,15.015,5.2829583731,0,374.764778406,pure_location,4,33.3106263059,1.14605350118,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2092,-16,False,182.014475204,0,10.3027948716,10.3027948716,395.525364721,pure_quantity,16,84.5069940693,26.7291104824,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2092,-8,True,160.308409272,15.015,1.54554668825,1.54554668825,395.525364721,pure_quantity,8,39.0109281376,-115.096955449,True,True,PHYSICALLY_UNRECOVERABLE,True
2092,-4,True,216.42807961,15.015,1.54554668825,1.28481315792,395.525364721,pure_quantity,4,32.8359897274,-119.037285111,True,True,PHYSICALLY_UNRECOVERABLE,True
2103,-16,True,302.134475204,15.015,10.3027948716,10.3027948716,543.056863022,mixed,16,84.5069940693,-0.682387818447,True,True,PHYSICALLY_UNRECOVERABLE,True
2103,-8,True,371.306343625,15.015,1.54554668825,1.54554668825,543.056863022,mixed,8,39.0109281376,-51.6305193974,True,True,PHYSICALLY_UNRECOVERABLE,True
2103,-4,True,431.366343625,15.015,1.54554668825,0,543.056863022,mixed,4,32.8359897274,-51.6305193974,True,True,PHYSICALLY_UNRECOVERABLE,True
2106,-16,False,302.134475204,15.015,10.3027948716,10.3027948716,528.704034541,mixed,16,84.5069940693,13.6704406624,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2106,-8,False,416.802409557,15.015,1.54554668825,0,528.704034541,mixed,8,39.0109281376,8.21837501515,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2106,-4,False,475.465997911,15.015,1.54554668825,0.465470548409,528.704034541,mixed,4,32.8359897274,6.82196336992,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2132,-16,False,302.134475204,15.015,10.3027948716,10.3027948716,386.76593055,pure_location,16,84.5069940693,155.608544654,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2132,-8,False,356.235386323,15.015,1.54554668825,1.54554668825,386.76593055,pure_location,8,39.0109281376,89.589455773,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2132,-4,False,410.120447913,15.015,1.54554668825,1.54554668825,386.76593055,pure_location,4,32.8359897274,83.4145173628,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2158,-16,False,184.939475204,0,10.3027948716,10.3027948716,142.923283799,pure_location,16,84.5069940693,282.256191405,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2158,-8,False,157.383409272,15.015,1.54554668825,1.54554668825,142.923283799,pure_location,8,39.0109281376,134.580125473,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2158,-4,False,194.225356738,11.115,1.54554668825,1.54554668825,142.923283799,pure_location,4,32.8359897274,111.362072938,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2165,-16,False,190.108006047,0,12.6236463422,12.6236463422,142.923283799,mixed,16,104.989071862,287.424722248,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2165,-8,False,130.615000117,0,10.3027948716,10.3027948716,142.923283799,mixed,8,45.4960659317,107.811716318,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2165,-4,False,102.890820576,0,5.21888439962,5.21888439962,142.923283799,mixed,4,8.99688639124,20.0275367772,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2180,-16,False,232.642481134,15.015,12.6236463422,12.6236463422,374.764778406,pure_location,16,104.989071862,98.1177027287,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2180,-8,False,293.269475204,15.015,10.3027948716,10.3027948716,374.764778406,pure_location,8,45.4960659317,38.624696798,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2180,-4,False,348.580222904,13.7224310439,5.21888439962,0,374.764778406,pure_location,4,8.99688639124,33.8754444984,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2219,-16,False,371.306343625,15.015,1.54554668825,1.54554668825,374.764778406,pure_location,16,98.5039340683,236.781565219,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2219,-8,False,452.415415487,15.015,12.6236463422,12.6236463422,374.764778406,pure_location,8,59.4930059307,197.770637081,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2219,-4,False,486.293035862,15.015,5.2829583731,5.2829583731,374.764778406,pure_location,4,33.3106263059,171.588257457,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2224,-16,False,371.306343625,15.015,1.54554668825,1.54554668825,189.355321264,pure_location,16,98.5039340683,422.191022361,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2224,-8,False,452.415415487,15.015,12.6236463422,12.6236463422,189.355321264,pure_location,8,59.4930059307,383.180094223,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2224,-4,False,464.258035862,5.85,5.2829583731,5.2829583731,189.355321264,pure_location,4,33.3106263059,334.962714599,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2240,-16,False,302.134475204,15.015,10.3027948716,10.3027948716,316.940731494,pure_location,16,84.5069940693,225.43374371,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2240,-8,False,371.306343625,15.015,1.54554668825,1.54554668825,316.940731494,pure_location,8,39.0109281376,174.485612131,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2240,-4,False,425.191405215,15.015,1.54554668825,1.54554668825,316.940731494,pure_location,4,32.8359897274,168.310673721,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2268,-16,True,160.308409272,15.015,1.54554668825,1.54554668825,423.861526765,pure_quantity,16,98.5039340683,-23.3131174931,True,True,PHYSICALLY_UNRECOVERABLE,True
2268,-8,True,194.506903452,0,12.6236463422,12.6236463422,423.861526765,pure_quantity,8,59.4930059307,-109.234623313,True,True,PHYSICALLY_UNRECOVERABLE,True
2268,-4,True,228.384523827,15.015,5.2829583731,5.2829583731,423.861526765,pure_quantity,4,33.3106263059,-135.417002938,True,True,PHYSICALLY_UNRECOVERABLE,True
2289,-16,False,184.939475204,0,10.3027948716,10.3027948716,423.861526765,pure_quantity,16,84.5069940693,1.31794843859,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2289,-8,True,163.233409272,15.015,1.54554668825,1.54554668825,423.861526765,pure_quantity,8,39.0109281376,-140.508117493,True,True,PHYSICALLY_UNRECOVERABLE,True
2289,-4,True,219.967290665,15.015,1.54554668825,1.08007613984,423.861526765,pure_quantity,4,32.8359897274,-143.834236101,True,True,PHYSICALLY_UNRECOVERABLE,True
2305,-16,True,219.187481134,2.925,12.6236463422,12.6236463422,546.93138762,mixed,16,104.989071862,-87.503906486,True,True,PHYSICALLY_UNRECOVERABLE,True
2305,-8,True,279.814475204,15.015,10.3027948716,10.3027948716,546.93138762,mixed,8,45.4960659317,-146.996912417,True,True,PHYSICALLY_UNRECOVERABLE,True
2305,-4,True,338.581906248,13.7224310439,5.21888439962,0,546.93138762,mixed,4,8.99688639124,-148.289481373,True,True,PHYSICALLY_UNRECOVERABLE,True
2306,-16,False,352.335386323,15.015,1.54554668825,1.54554668825,180.565756528,pure_location,16,98.5039340683,412.009629795,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2306,-8,False,313.324458186,0,12.6236463422,12.6236463422,180.565756528,pure_location,8,59.4930059307,252.878701658,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2306,-4,False,287.142078561,0,5.2829583731,5.2829583731,180.565756528,pure_location,4,33.3106263059,166.636322033,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2316,-16,True,151.533409272,15.015,1.54554668825,1.54554668825,423.861526765,pure_quantity,16,98.5039340683,-32.0881174931,True,True,PHYSICALLY_UNRECOVERABLE,True
2316,-8,True,232.642481134,15.015,12.6236463422,12.6236463422,423.861526765,pure_quantity,8,59.4930059307,-71.0990456307,True,True,PHYSICALLY_UNRECOVERABLE,True
2316,-4,True,266.52010151,15.015,5.2829583731,5.2829583731,423.861526765,pure_quantity,4,33.3106263059,-97.2814252555,True,True,PHYSICALLY_UNRECOVERABLE,True
2317,-16,False,371.306343625,15.015,1.54554668825,1.54554668825,552.327963649,mixed,16,98.5039340683,59.2183799757,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2317,-8,False,461.782762489,15.015,12.6236463422,12.6236463422,552.327963649,mixed,8,59.4930059307,29.57479884,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2317,-4,False,495.660382864,15.015,5.2829583731,5.2829583731,552.327963649,mixed,4,33.3106263059,3.39241921521,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2333,-16,False,241.507481134,8.775,12.6236463422,12.6236463422,180.836278269,mixed,16,104.989071862,300.911202866,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2333,-8,False,188.084209615,0,10.3027948716,10.3027948716,180.836278269,mixed,8,45.4960659317,127.367931346,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2333,-4,False,157.435030075,0,5.21888439962,5.21888439962,180.836278269,mixed,4,8.99688639124,36.658751806,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2411,-16,False,163.233409272,15.015,1.54554668825,1.54554668825,180.565756528,mixed,16,98.5039340683,222.907652744,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2411,-8,False,203.382783755,0,12.6236463422,12.6236463422,180.565756528,mixed,8,59.4930059307,142.937027227,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2411,-4,False,186.277187032,0,5.2829583731,5.2829583731,180.565756528,mixed,4,33.3106263059,65.7714305042,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2414,-16,False,182.014475204,0,10.3027948716,10.3027948716,395.525364721,mixed,16,84.5069940693,26.7291104824,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2414,-8,True,251.186343625,15.015,1.54554668825,1.54554668825,395.525364721,mixed,8,39.0109281376,-24.2190210966,True,True,PHYSICALLY_UNRECOVERABLE,True
2414,-4,True,305.071405215,15.015,1.54554668825,1.54554668825,395.525364721,mixed,4,32.8359897274,-30.3939595068,True,True,PHYSICALLY_UNRECOVERABLE,True
2419,-16,False,182.014475204,0,10.3027948716,10.3027948716,386.76593055,mixed,16,84.5069940693,35.4885446535,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2419,-8,True,251.186343625,15.015,1.54554668825,1.54554668825,386.76593055,mixed,8,39.0109281376,-15.4595869254,True,True,PHYSICALLY_UNRECOVERABLE,True
2419,-4,True,311.246343625,15.015,1.54554668825,0,386.76593055,mixed,4,32.8359897274,-15.4595869254,True,True,PHYSICALLY_UNRECOVERABLE,True
2420,-16,True,251.186343625,15.015,1.54554668825,1.54554668825,543.056863022,mixed,16,98.5039340683,-51.6305193974,True,True,PHYSICALLY_UNRECOVERABLE,True
2420,-8,True,371.306343625,15.015,12.6236463422,0,543.056863022,mixed,8,59.4930059307,-51.6305193974,True,True,PHYSICALLY_UNRECOVERABLE,True
2420,-4,True,431.366343625,15.015,5.2829583731,0,543.056863022,mixed,4,33.3106263059,-51.6305193974,True,True,PHYSICALLY_UNRECOVERABLE,True
2422,-16,False,452.415415487,15.015,12.6236463422,12.6236463422,543.056863022,pure_location,16,104.989071862,149.598552465,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2422,-8,False,513.042409557,15.015,10.3027948716,10.3027948716,543.056863022,pure_location,8,45.4960659317,90.1055465343,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2422,-4,False,524.903408191,7.75329406251,5.21888439962,5.21888439962,543.056863022,pure_location,4,8.99688639124,41.9065451683,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2425,-16,False,163.233409272,15.015,1.54554668825,1.54554668825,156.407515605,pure_location,16,98.5039340683,247.065893667,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2425,-8,False,227.962481134,8.775,12.6236463422,12.6236463422,156.407515605,pure_location,8,59.4930059307,191.67496553,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2425,-4,False,201.78010151,0,5.2829583731,5.2829583731,156.407515605,pure_location,4,33.3106263059,105.432585905,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2435,-16,True,302.134475204,15.015,10.3027948716,10.3027948716,546.93138762,pure_quantity,16,84.5069940693,-4.55691241672,True,True,PHYSICALLY_UNRECOVERABLE,True
2435,-8,True,371.306343625,15.015,1.54554668825,1.54554668825,546.93138762,pure_quantity,8,39.0109281376,-55.5050439957,True,True,PHYSICALLY_UNRECOVERABLE,True
2435,-4,True,425.191405215,15.015,1.54554668825,1.54554668825,546.93138762,pure_quantity,4,32.8359897274,-61.6799824059,True,True,PHYSICALLY_UNRECOVERABLE,True
2467,-16,True,302.134475204,15.015,10.3027948716,10.3027948716,552.327963649,mixed,16,84.5069940693,-9.95348844537,True,True,PHYSICALLY_UNRECOVERABLE,True
2467,-8,True,352.335386323,15.015,1.54554668825,1.54554668825,552.327963649,mixed,8,39.0109281376,-79.8725773259,True,True,PHYSICALLY_UNRECOVERABLE,True
2467,-4,True,411.404263338,15.015,1.54554668825,0.198224597087,552.327963649,mixed,4,32.8359897274,-80.8637003113,True,True,PHYSICALLY_UNRECOVERABLE,True
2470,-16,False,302.134475204,15.015,10.3027948716,10.3027948716,395.525364721,pure_location,16,84.5069940693,146.849110482,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2470,-8,False,371.306343625,15.015,1.54554668825,1.54554668825,395.525364721,pure_location,8,39.0109281376,95.9009789034,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2470,-4,False,425.191405215,15.015,1.54554668825,1.54554668825,395.525364721,pure_location,4,32.8359897274,89.7260404932,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2478,-16,False,182.014475204,0,10.3027948716,10.3027948716,316.940731494,mixed,16,84.5069940693,105.31374371,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2478,-8,True,145.293409272,8.775,1.54554668825,1.54554668825,316.940731494,mixed,8,39.0109281376,-51.5273222219,True,True,PHYSICALLY_UNRECOVERABLE,True
2478,-4,True,199.178470862,15.015,1.54554668825,1.54554668825,316.940731494,mixed,4,32.8359897274,-57.7022606321,True,True,PHYSICALLY_UNRECOVERABLE,True
2490,-16,False,241.507481134,8.775,12.6236463422,12.6236463422,180.836278269,pure_quantity,16,104.989071862,300.911202866,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2490,-8,False,182.014475204,0,10.3027948716,10.3027948716,180.836278269,pure_quantity,8,45.4960659317,121.298196935,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2490,-4,False,145.515295663,0,5.21888439962,5.21888439962,180.836278269,pure_quantity,4,8.99688639124,24.7390173945,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2501,-16,True,151.533409272,15.015,1.54554668825,1.54554668825,395.525364721,mixed,16,98.5039340683,-3.75195544935,True,True,PHYSICALLY_UNRECOVERABLE,True
2501,-8,True,232.642481134,15.015,12.6236463422,12.6236463422,395.525364721,mixed,8,59.4930059307,-42.7628835869,True,True,PHYSICALLY_UNRECOVERABLE,True
2501,-4,True,292.702481134,15.015,5.2829583731,0,395.525364721,mixed,4,33.3106263059,-42.7628835869,True,True,PHYSICALLY_UNRECOVERABLE,True
2509,-16,False,182.014475204,0,10.3027948716,10.3027948716,395.525364721,pure_quantity,16,84.5069940693,26.7291104824,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2509,-8,True,160.308409272,15.015,1.54554668825,1.54554668825,395.525364721,pure_quantity,8,39.0109281376,-115.096955449,True,True,PHYSICALLY_UNRECOVERABLE,True
2509,-4,True,217.824491256,15.015,1.54554668825,0.819342609509,395.525364721,pure_quantity,4,32.8359897274,-117.640873466,True,True,PHYSICALLY_UNRECOVERABLE,True
2532,-16,False,371.306343625,15.015,1.54554668825,1.54554668825,423.861526765,pure_location,16,98.5039340683,187.68481686,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2532,-8,False,452.415415487,15.015,12.6236463422,12.6236463422,423.861526765,pure_location,8,59.4930059307,148.673888722,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2532,-4,False,503.30950048,15.015,5.2829583731,2.1904139163,423.861526765,pure_location,4,33.3106263059,139.507973715,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2566,-16,False,182.014475204,0,10.3027948716,10.3027948716,180.565756528,mixed,16,84.5069940693,241.688718676,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2566,-8,False,147.633409272,11.115,1.54554668825,1.54554668825,180.565756528,mixed,8,39.0109281376,87.1876527441,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2566,-4,False,182.452168218,9.98869735607,1.54554668825,1.54554668825,180.565756528,mixed,4,32.8359897274,61.94641169,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2623,-16,False,241.507481134,8.775,12.6236463422,12.6236463422,156.407515605,pure_location,16,104.989071862,325.33996553,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2623,-8,False,182.014475204,0,10.3027948716,10.3027948716,156.407515605,pure_location,8,45.4960659317,145.726959599,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2623,-4,False,145.515295663,0,5.21888439962,5.21888439962,156.407515605,pure_location,4,8.99688639124,49.1677800585,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2632,-16,False,241.507481134,8.775,12.6236463422,12.6236463422,180.836278269,pure_location,16,104.989071862,300.911202866,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2632,-8,False,182.014475204,0,10.3027948716,10.3027948716,180.836278269,pure_location,8,45.4960659317,121.298196935,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2632,-4,False,204.282726707,13.7224310439,5.21888439962,5.21888439962,180.836278269,pure_location,4,8.99688639124,83.5064484384,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2636,-16,False,241.507481134,8.775,12.6236463422,12.6236463422,374.764778406,pure_quantity,16,104.989071862,106.982702729,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2636,-8,True,188.084209615,0,10.3027948716,10.3027948716,374.764778406,pure_quantity,8,45.4960659317,-66.5605687906,True,True,PHYSICALLY_UNRECOVERABLE,True
2636,-4,True,210.352461119,13.7224310439,5.21888439962,5.21888439962,374.764778406,pure_quantity,4,8.99688639124,-104.352317287,True,True,PHYSICALLY_UNRECOVERABLE,True
2674,-16,False,302.134475204,15.015,10.3027948716,10.3027948716,374.764778406,pure_location,16,84.5069940693,167.609696798,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2674,-8,False,416.802409557,15.015,1.54554668825,0,374.764778406,pure_location,8,39.0109281376,162.157631151,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2674,-4,False,470.687471146,15.015,1.54554668825,1.54554668825,374.764778406,pure_location,4,32.8359897274,155.982692741,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2676,-16,False,182.014475204,0,10.3027948716,10.3027948716,395.525364721,mixed,16,84.5069940693,26.7291104824,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2676,-8,True,251.186343625,15.015,1.54554668825,1.54554668825,395.525364721,mixed,8,39.0109281376,-24.2190210966,True,True,PHYSICALLY_UNRECOVERABLE,True
2676,-4,True,309.655320343,15.015,1.54554668825,0.487565887206,395.525364721,mixed,4,32.8359897274,-25.8100443783,True,True,PHYSICALLY_UNRECOVERABLE,True
2699,-16,False,332.295415487,15.015,12.6236463422,12.6236463422,455.499334558,pure_location,16,104.989071862,117.036080929,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2699,-8,False,400.420450991,15.015,10.3027948716,10.3027948716,455.499334558,pure_location,8,45.4960659317,65.0411164334,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2699,-4,False,422.688702495,13.7224310439,5.21888439962,5.21888439962,455.499334558,pure_location,4,8.99688639124,27.2493679368,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2700,-16,False,302.134475204,15.015,10.3027948716,10.3027948716,423.861526765,pure_location,16,84.5069940693,118.512948439,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2700,-8,False,371.306343625,15.015,1.54554668825,1.54554668825,423.861526765,pure_location,8,39.0109281376,67.5648168596,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2700,-4,False,428.822425608,15.015,1.54554668825,0.819342609509,423.861526765,pure_location,4,32.8359897274,65.0208988431,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2727,-16,False,225.037481134,8.775,12.6236463422,12.6236463422,423.861526765,pure_quantity,16,104.989071862,41.4159543693,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
2727,-8,True,169.419517657,0.95004245352,10.3027948716,10.3027948716,423.861526765,pure_quantity,8,45.4960659317,-134.322009108,True,True,PHYSICALLY_UNRECOVERABLE,True
